,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,average_salary,total_sale,turn_over_rate
23,한국자산관리공사,0.6067657899907439,0.05099173859712933,0.004466472419275826,0.005638840518382493,0.006198935409991185,0.7853970172406604,0.014243877915463207,0.007484297604911512,0.006444542805222781,0.006561466112042911,8352.0,6387.3,0.14
24,비씨카드,0.2599530477999969,0.30571481568742126,0.01282006908699624,0.023574236823894926,0.034394337711545514,0.4883868428140411,0.022202621362758385,0.015127232055753205,0.008300684772014295,0.00845726462513878,10852.0,3500.0,0.11
25,키움증권,0.9443755391953547,0.04138024647918402,0.003700062212716406,0.004679400994237332,0.004894171450366225,0.44809516953094297,0.09492526206402442,0.06715033703467878,0.020600622009339955,0.02195889594819278,13033.0,2600.0,0.17
26,서울보증보험,0.8921444310449542,0.07940702090768659,0.005238665116846231,0.007089202767458397,0.007977373102705571,0.6147433368745793,0.015831442286085986,0.009155074425698647,0.006452170980628557,0.006607615914311674,6082.0,2600.0,0.23
27,삼성증권,1.0,2.187248414333649e-307,2.2444368177768517e-308,2.605955865123358e-308,2.801430302848092e-308,1.0,6.563993606195735e-308,3.548783337866605e-308,2.6838200471550067e-308,2.788467653401932e-308,13159.0,6500.0,0.13
28,농업협동조합중앙회,0.614434103176301,0.03371065914721471,0.0031510943900626017,0.003946315025407157,0.004154416400106568,0.5905882095070062,0.011260256024329467,0.00624258767927981,0.004797750594793451,0.004900751545438799,6082.0,5700.0,0.17
29,삼성카드고객서비스,0.21074942049578838,0.3273202864583862,0.023087456599099634,0.06797996038985997,0.05454360156872257,0.46961319914935146,0.11244663420717696,0.16289420814205685,0.024187386996434662,0.02521272755682527,5553.0,1079.8,0.2
30,미래에셋대우,0.7064658756579715,0.05208274324531051,0.004890040618799384,0.0060666557047927274,0.006189954720914185,0.6267819127999613,0.011258676105163302,0.0060457469443451,0.004807111493874013,0.004943198917531091,14057.0,12800.0,0.14
31,한국주택금융공사,0.675798323042241,0.09126596971485752,0.007301983649824395,0.009065799994031714,0.010309283542936924,0.7101131082611175,0.013294120725136045,0.00724576846966809,0.005775891698539787,0.005885786653613416,8845.0,3800.0,0.42
32,삼성생명서비스손해사정,0.27295035975894194,0.2940163143349766,0.012735015389435866,0.022633437685222888,0.033208775584123655,0.7914987554338762,0.021982060572538042,0.012352253452122876,0.008900382931799952,0.009172040157637602,5887.0,2090.2,0.14
33,현대해상화재보험,0.6323859270015393,0.1164504953350357,0.005787679279780728,0.008041189485376073,0.009135875712668048,0.7681393274338872,0.040671396525107345,0.02963420303921032,0.014248550083605814,0.014570133978521402,11280.0,16700.0,0.1
34,케이비손해사정,0.7858127054161178,0.02919686185846535,0.0033017618054301296,0.003874023387244389,0.003972176024623328,0.8860568697022952,0.023160070873481122,0.014163698419597085,0.008965239808829737,0.009177271240359339,6082.0,1261.9,0.17
35,오케이저축은행,0.8909863937736614,0.03421913058184975,0.0031726841114413998,0.003955873317332646,0.004212012775135884,0.6914556199353723,0.014062853469478928,0.00785542066034534,0.00596759801746917,0.0060908872778149435,5817.0,8892.8,0.38
36,대신증권,0.19877800937741186,0.040546001029503835,0.0026155198163785526,0.003371366258947556,0.0038964057597083886,0.6591789578826067,0.014278727352546986,0.007848436627461512,0.006063706044183435,0.006202609473750708,12177.0,2300.0,0.14
37,신한카드,0.816971282090677,0.04784779559787797,0.004218670483764407,0.0053623117289724135,0.005653368465408544,0.32046419957412536,0.17943992131217323,0.11124453586347104,0.042506719684589196,0.04292286288426094,12741.0,3700.0,0.08
38,라이나생명보험,0.2656336104397081,0.3449800887481353,0.008913248799141843,0.013694485619020102,0.014179384254359299,1.0,8.918131927837371e-308,5.097254882587074e-308,3.427821353520319e-308,3.558268789324296e-308,6032.0,2800.0,0.25
39,한국수출입은행,0.6586323185630102,0.09656625022799727,0.007552349019007303,0.009564353216116948,0.010957092835413271,0.8596276546668685,0.008593894784587386,0.004808446059145705,0.0036755751415037184,0.003743751540435204,9680.0,7300.0,0.19
40,모아저축은행,0.746415002999587,0.09207982728249195,0.006323297947493871,0.008569083188129444,0.009231252661379795,0.7026911182527802,0.01323625223038766,0.007297547525337652,0.00563467297466901,0.005765922525399627,5163.0,1450.2,0.2
41,메트라이프생명보험,0.35387892084143857,0.3699390089514358,0.01623260824758904,0.025334519963989752,0.02501709527404888,0.8315165412041065,0.026386589753380728,0.015464958501423882,0.009994551629633796,0.010347580442022039,6032.0,2300.0,0.13
42,한국씨티은행,1.0,1.3382726437581772e-307,1.491408043070947e-308,1.7573251856461663e-308,1.8487794733371927e-308,0.8200012897362863,0.024443631073071626,0.014512565183628319,0.009754022743288022,0.009965607098823503,14011.0,3000.0,0.24
43,현대커머셜,0.6793357053179354,0.11003364259345047,0.006575156894251553,0.009044711526721406,0.010297849094931357,0.8753467110782412,0.026922096219760324,0.0177515565545244,0.01016443115590283,0.010357122673805676,10392.0,4776.7,0.22
44,현대하이라이프손해사정,0.6186509160573815,0.18057281372158696,0.008812440519069662,0.01242163692538559,0.013221791148805869,0.9033993307380401,0.007364039039595099,0.003914567326958074,0.0032685543895907393,0.00333569897868152,5601.0,719.0,0.17
45,롯데손해보험,0.2720251123781255,0.3037720880630341,0.012597933679618964,0.0215314203160999,0.023428842897809048,1.0,3.859711780699213e-308,2.0369436468746234e-308,1.718875712937231e-308,1.754326863051536e-308,6571.0,3800.0,0.28
46,한화손해보험,0.7149482111697986,0.03382217668511315,0.003553663605471758,0.004284315971347175,0.004518888369237562,1.0,6.488596730613172e-308,3.5127200539091807e-308,2.6586688677403296e-308,2.7592692252544915e-308,7632.0,8000.0,0.1
47,기술보증기금,0.780423143432788,0.11842401236319963,0.00553847718248582,0.007749291546763789,0.008889268915934292,0.7566639531495049,0.011995656313686622,0.0062825847053769035,0.00543884372098533,0.005537526185758286,8979.0,3396.9,0.14
48,한화손해사정,0.2779027506236831,0.3029351543737808,0.00871867066809248,0.013760820732090784,0.01827033954893945,0.9667512176670942,0.01371563500734916,0.007186329266418139,0.006101741782687805,0.006245076276450731,4987.0,453.3,0.23
49,악사손해보험,0.2986688538296542,0.542435340966167,0.010013873861570476,0.016062891206504545,0.021748620558931488,0.858144489027199,0.01637345508074953,0.009482650079214242,0.006704451953958637,0.006866349612223419,5516.0,9294.1,0.28
50,흥국생명보험,0.8709867390649964,0.02670248161230683,0.00307202115839072,0.0036131377916610685,0.003726496716378599,0.7817932279984201,0.028058245295827337,0.019046237338764174,0.010126639886423747,0.010370018956311147,7063.0,4400.0,0.44
51,다스카손해사정화재해상,0.8700465869060411,0.029882169869471814,0.003425731365956405,0.00403380794037139,0.004163390323954074,0.6486440439767198,0.01301106733760625,0.006992399475500822,0.005526717227316677,0.005685599330572301,3651.0,365.0,0.45
52,산와대부,0.19600364555738606,0.10329881758237358,0.5524752333004412,0.05345789404403006,0.027132456912205703,6.498810885474058e-307,4.060790262686931e-307,8.241074822576846e-308,3.905109037609273e-307,1.0,5519.0,6104.1,0.8300000000000001
53,케이비국민카드,0.22828616239381833,0.3637946471183756,0.013682326954722521,0.02591706006308179,0.032088048729686035,0.49133664393580107,0.05242728157255881,0.0377261244000323,0.014866605677693516,0.01580681325273004,12659.0,3100.0,0.07
54,공무원연금공단,0.24187654516136858,0.010363514800477067,0.0012250736372388907,0.001370575502401128,0.0014332883443760813,0.716986371255418,0.012740475683239107,0.00670668425717626,0.0057486130586244175,0.0058544058168665015,7088.0,15000.0,0.19
55,에이원손해사정,0.6321776903649413,0.03899883656435569,0.003607308091210292,0.004500852560674791,0.0048119556926134914,0.6789009555790908,0.01605710979252095,0.008913138750424989,0.006749818784712989,0.00690589726048196,3362.0,410.0,0.5
56,유안타증권,0.822092155929921,0.031303388826378634,0.003720446006604491,0.004309076364100453,0.004421128198349401,0.4806669419165134,0.028174842902750068,0.0215112225733457,0.00956912485763428,0.009833109867220457,12542.0,2100.0,0.11
