,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,adv topic7,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,dadv topic7,dadv topic8,average_salary,total_sale,turn_over_rate
318,더본코리아,0.18122302279479582,0.34094146903341704,0.021588677387103503,0.004564539949031316,0.0055408966189702995,0.008135485046554036,0.011148410936255737,0.009692066869674512,0.7822675894403854,0.04239391945455229,0.012688575911845006,0.012003365556901175,0.011081515257322483,0.005098876118848715,0.00476982176343257,0.004820416533157524,0.005362334937249977,4623.0,1765.4,0.28
319,아이피엑스,0.5140847146656313,0.09129902129025623,0.011983105088314707,0.002994338103505972,0.0034233686329322595,0.00446689297656936,0.0053961820548797945,0.022670242843984317,0.553642526144631,0.07811744991630556,0.017495287679855545,0.0172267198497191,0.014459564825500603,0.006635195602267959,0.006017031061671338,0.006141202018959287,0.007088370476222437,6032.0,121.8,0.3
320,익스피다이터스코리아,0.6755731945691653,0.058145417482389924,0.010808909559634669,0.002928081711295691,0.0032297063694315263,0.003920945589391397,0.00440785025664335,0.011691545952426654,1.0,2.120910029981972e-307,5.950471065615233e-308,5.428139838419227e-308,5.009739487476515e-308,2.236300645562174e-308,2.0738916301633796e-308,2.088274613789368e-308,2.3832238498922317e-308,6032.0,796.2,0.16
321,에스와이에스리테일,1.0,4.746490019461182e-307,7.326267869243675e-308,1.9303851616085847e-308,2.1614673879841156e-308,2.735207891934582e-308,3.1394846676759074e-308,9.142001888019884e-308,0.6647176328997261,0.06789633286313784,0.015186327788847761,0.01397925710043116,0.0122239331889091,0.005374956237511449,0.004868657021907288,0.004933376916324906,0.0058177008895894415,5287.0,8783.5,0.41
322,영원무역,0.42489262981315606,0.045825107605191054,0.00814438542545886,0.002191167087054155,0.002437473884625059,0.003048607172288137,0.0034694741140937793,0.008197046309548355,1.0,5.4482587535985884e-307,1.1854798459814372e-307,1.0113791677690347e-307,8.878632067287162e-308,3.719420712021399e-308,3.342486896548719e-308,3.3576020181410285e-308,4.104792890230556e-308,6813.0,1400.0,0.29
323,SK네트웍스,0.5034822629919903,0.10988437990237515,0.011822658922156323,0.002911553493509274,0.0033391662789523575,0.004382834971820099,0.005260645565693624,0.01935330482384784,0.7857975716252195,0.06427097234999454,0.01466318171910258,0.013972264201765288,0.012038871502642011,0.005420774785717068,0.004923471618057905,0.005006415691474452,0.005818606133863578,6549.0,8200.0,0.25
324,초록마을,0.1422257024993137,0.19965746793863476,0.08441989506495871,0.011330040611033912,0.016334042038061363,0.038029115152502804,0.04411731191105535,0.007193092331327925,0.8735782285101582,0.05469516620066231,0.016057556970056442,0.015652649081260548,0.014068821666965228,0.006605470699597769,0.0061684262357153165,0.006262410548079296,0.006911270087505095,3707.0,2001.8,0.5
325,하나로티앤에스,0.39976872658015583,0.10449073780467447,0.01344385719887729,0.0032877476010363094,0.00377456015899831,0.004901433801458114,0.0059573126476949465,0.043250802349923026,0.646941871764531,0.0906719843023507,0.020840119552847116,0.01805929634259929,0.01618023902842811,0.006882891134392942,0.006234713278551703,0.0062709812068401346,0.007526002369321584,4742.0,5509.8,0.27
326,디케이에스에이치코리아,1.0,4.397003728782723e-307,7.089453741071461e-308,1.857129716273634e-308,2.0790924807144113e-308,2.5996521639625883e-308,3.0009691308085144e-308,1.1304444453019834e-307,0.8698352712043794,0.05611330103548642,0.0166048062121021,0.016088728930758814,0.014574381946210534,0.0068159322360253115,0.006369473494066362,0.0064614973717997395,0.0071366075691715975,4632.0,1025.3,0.22
327,룩옵틱스,0.25599686618431344,0.5216001753524804,0.028535674741959206,0.005880717364778695,0.007428797396394392,0.010419329791535046,0.013452115562342978,0.013517202901625532,0.7227268179891685,0.05508986027571143,0.014591318765633403,0.013031409060533771,0.011986148031905423,0.0052474830782102844,0.00482883881469231,0.0048587854978244475,0.005643987076436736,3334.0,413.6,0.61
328,용마로지스,0.1973029209525754,0.5276482760375647,0.04059942985555837,0.007330822928532044,0.009893889145643753,0.015733405406715997,0.022238340321800356,0.00989169755967225,0.18905547478129098,0.1468485941231011,0.23967149910740831,0.06132328401587431,0.09349635801318164,0.02077727201899896,0.017252184358696902,0.0166252231085724,0.028379326126586633,5131.0,3048.5,0.21
329,코레일네트웍스,0.14623124944046145,0.6273308370890394,0.08405996670161177,0.011109015310627062,0.016312094961715526,0.025032949773821162,0.028923313841060897,0.007409360935222702,0.5364321119010789,0.11212870394307264,0.022627371201485412,0.018768247155299504,0.016636523965101912,0.006827685538721826,0.006096041788895256,0.006126722289704842,0.0075978255947004684,4644.0,996.5,0.2
330,한세엠케이,0.48222101178385174,0.03747578069844985,0.007476890805001675,0.0020462210288596885,0.002244679853697592,0.0026824323250672914,0.0029968213959042883,0.007167380543643611,0.5625609063893316,0.06914177619785836,0.016826429230301528,0.014512151041786547,0.013275222636126991,0.005651805595248402,0.005148715927136705,0.005171539300664376,0.006158638025158246,4435.0,1493.0,0.44
331,크레텍책임,0.46026500171801615,0.06595103575032611,0.010418210943921464,0.0026651366057027356,0.003016034056882557,0.003835021679674148,0.004550688135298432,0.02009516898886125,0.5036838571525396,0.05033425916333017,0.012788641858028959,0.011478057022429128,0.01044509426143788,0.004568219875118383,0.0041832170559048575,0.004217990259233199,0.004925290413133068,5612.0,3727.9,0.17
332,다비치안경체인,0.2528358270358674,0.11811235890063151,0.009218905481892898,0.0022531372618764104,0.0025981978319572856,0.003485850511391004,0.004206469364281811,0.010368143313597648,0.5578603375937351,0.02921922329514043,0.008614776962506386,0.008137325853775025,0.007479676486551826,0.0034365571504877167,0.003211166381454941,0.003244382714287592,0.003618235031268985,3278.0,1.0,1.0
333,인천국제공항공사,0.7732331261830188,0.06396879781344761,0.012202005154662542,0.0032662475953286548,0.0036110547593100903,0.004347196576671923,0.00492944378643945,0.015185268958310615,0.7985573687957371,0.03208357984866561,0.010123636011220714,0.009650974699527727,0.009007598381889165,0.004196375922150078,0.003961632138383491,0.003998429210437834,0.004380236438234589,8247.0,4904.6,0.14
334,한익스프레스,0.7717135024583546,0.10917234821531203,0.016361181103363653,0.004242242323301139,0.004779138425753516,0.0060873903853024035,0.007101739855829021,0.02471376725216244,0.8485207515392408,0.033844135768443084,0.010715024227430614,0.010211371600781964,0.009552229808516655,0.004448412450850614,0.004200228555903885,0.004239585880602193,0.004642996422908152,5405.0,6889.9,0.17
335,아름다운가게,1.0,2.744525468110528e-307,5.585832751345868e-308,1.5503060242247195e-308,1.697030729058107e-308,2.039632809783107e-308,2.267955768638843e-308,4.650697479509413e-308,0.3413282157710546,0.29969055993425214,0.04537025803240728,0.038203661957558345,0.030184971846574066,0.012042011468318705,0.010421707103118138,0.01050072164737805,0.013785067270212609,3011.0,352.5,0.55
336,영풍문고,0.6843715958171658,0.06570763101289978,0.012146845884387768,0.003290851994972285,0.0036283574329331898,0.00440252367605647,0.004940372929468484,0.013094514480977886,0.5231707398733338,0.04143460823961102,0.011447653157129391,0.010953585416642557,0.009812516339886418,0.004514506118917656,0.00418059595956982,0.004240378850613003,0.004770041740958901,3224.0,1449.0,0.38
337,메르세데스벤츠코리아,0.38771210563543135,0.0929655288336369,0.012027057783869127,0.0029384615009628683,0.0033869451942304197,0.004464722485234843,0.00551533836073162,0.02244318097500964,0.4982541653713282,0.03798457083133759,0.010385333981977503,0.009927621712673921,0.008850823677934433,0.0040687236989615325,0.0037650833110132727,0.0038171382284557195,0.004302725181131228,6032.0,6100.0,0.17
338,에스지세계물산,0.5684051890252269,0.17392574485423237,0.017535328955782227,0.004391280890277495,0.005010261399153928,0.006574852617308123,0.0077251311390640785,0.020773776241261043,0.5490212163362402,0.07445152473477244,0.01773738595041626,0.015597489606820763,0.013993348227367166,0.0060225303209854005,0.005477849998820584,0.00551283822540828,0.006550022426409146,5519.0,3096.0,0.32
339,카버코리아,0.08273265037800044,0.12704991589022915,0.02054150338287849,0.0037772328397885665,0.004895386072783607,0.009013054839516562,0.018864051418863388,0.004406333731127832,0.2594248576708153,0.4183532537168839,0.051764727774125115,0.03507512803732388,0.03076541523857175,0.011118288877152317,0.00957359361802125,0.009553945723136122,0.01307796942932656,6032.0,4505.1,0.46
340,티웨이항공,0.7554246594361141,0.085465529700202,0.014189048299699143,0.0037285517848901707,0.004164991402571388,0.00517028622615769,0.005948476373756049,0.0225364068257594,0.567482604242838,0.11415632756961802,0.022366461736985897,0.019126306689911037,0.016675327661470965,0.006941523920197978,0.006192333360591562,0.006241502378750816,0.0076971979613903365,4065.0,2144.4,0.15
341,서울문고,0.11930795263499978,0.10274008990610546,0.11472504518034347,0.0356320057638901,0.08748092549250996,0.02640229797947225,0.017249873131354766,0.005994399512403485,3.930202074408474e-307,1.7767641701996785e-307,1.1453242508646645e-307,1.7738173476110133e-307,1.979248590580182e-307,2.5115151289017694e-307,1.0,3.9128641081194176e-307,1.3061476122539188e-307,3711.0,692.5,0.33
342,리앤풍한국,0.2502816297721885,0.4626533206916299,0.12349502790283955,0.0156836479026551,0.023040767829384287,0.04115174082166404,0.07100781499576492,0.012686050083873579,0.7653334684881827,0.0437330227360183,0.013325855749449275,0.012625000365128609,0.011705673716465519,0.005404366106504219,0.005070881027561875,0.005121669466456103,0.005670697594301594,5830.0,118.7,0.35
343,하이네켄코리아,0.345512818476355,0.048285520865870624,0.008023195713047174,0.002132682229059259,0.002385771435168874,0.003026048925615627,0.0034712625914330585,0.00848220522061718,0.8973557717967914,0.043569045335598196,0.013147140254256479,0.01280318356602784,0.011618375754127044,0.005469201480346306,0.005128105906831076,0.005201820440509317,0.005707355465512396,5379.0,1380.2,0.28
344,혜인식품,0.14660757081604553,0.12801610478530423,0.19313133723996445,0.04600840893433775,0.15310150023548208,0.032322246667577326,0.021946873142103855,0.007129824542382818,0.6070888449657759,0.06691199754128746,0.015143532396897311,0.014066993001283931,0.012226025771854745,0.005417158000510591,0.004914791261881476,0.004981972794137875,0.005847045226497309,3751.0,586.3,0.52
345,비엠더블유코리아,1.0,7.82386082592515e-307,8.496258387316956e-308,2.0859626103495604e-308,2.3959374156758635e-308,3.15250926662112e-308,3.8082891815008077e-308,1.5329277150883752e-307,0.7951010539772014,0.059485265765668024,0.014272109504296018,0.013276605713564071,0.011646166963147101,0.005191126366774442,0.004733538513338075,0.004794296097056766,0.005579823536027446,6032.0,4700.0,0.36
346,롯데쇼핑,0.15752766569472726,0.16606367051986234,0.20533875731778084,0.02196266930967797,0.0459768539899863,0.11289907183358813,0.04192368727373539,0.007614686846417956,0.12062777309707759,0.06964234264147089,0.05663620317875574,0.25222496178229314,0.06255892193582993,0.042421098302256766,0.024213381156426544,0.025882359293290396,0.06426127858718682,4716.0,8400.0,0.46
347,에어부산,0.540086832739233,0.03264032954994819,0.006958698330249718,0.0019353573886380015,0.002111132046454153,0.0024944922868741204,0.0027702554330707447,0.005719286840583252,0.5412151618030504,0.04371854829174682,0.011924124461828549,0.011068390694820131,0.010067440703917015,0.004530825221113621,0.004186759297410195,0.004231110660537802,0.00482346088816295,3940.0,1765.0,0.43
348,한국머스크,0.7225839517005469,0.04905269744121981,0.010061437973297782,0.00276809183317776,0.0030296527889490665,0.0035968533451131157,0.004011457698285957,0.009093855908905378,1.0,6.637030261001414e-307,1.060246383648246e-307,9.987419005772696e-308,8.245756522725734e-308,3.5994942516977373e-308,3.2025676653381993e-308,3.258561845457257e-308,3.942470149777465e-308,5965.0,181.9,0.16
349,올가홀푸드,1.0,4.865918066808001e-307,7.652487999541572e-308,1.9543479481871495e-308,2.217203987561542e-308,2.840281096095728e-308,3.390324099755836e-308,1.1383212793061782e-307,0.6511469058299544,0.06820637423484555,0.015446962059096249,0.014233402249733018,0.012486759180544479,0.005494857403449764,0.004979649842224379,0.005047142991979902,0.005943643626477621,3599.0,775.8,0.56
350,인천교통공사,0.5831825376903172,0.15140947551762327,0.01944721959970846,0.004863441866832394,0.005527443024314667,0.007057813081465662,0.008295259264056607,0.0325231464419031,0.5787484290424428,0.1003141179148345,0.02165399120373692,0.018046167635185226,0.016222765081402545,0.006711254623371927,0.0060368207304265,0.00605793092990059,0.007422692771169616,5594.0,1697.6,0.1
351,유피에스에스씨에스코리아,0.5681939429631295,0.17385503458625146,0.017268256493843795,0.004285272138044748,0.004903384599701216,0.006448231821830974,0.007632336041000949,0.021215039153862726,0.6245949974684969,0.04038748347487583,0.011632098215504982,0.010950893556887059,0.009972090400501656,0.004562831118031344,0.0042494435924521285,0.004292040075742068,0.0048188405331693095,5084.0,265.5,0.2
352,팬오션,0.9057881495659653,0.054920567570492566,0.010242228404057384,0.0027881186459895206,0.0030706730894544928,0.003728528288403297,0.004174355565501576,0.010620488610934545,0.8459373496529428,0.08049978711205555,0.014263525789841454,0.014142440867169596,0.011496698107225256,0.005210332366418307,0.004662205491989582,0.004767627046404167,0.005625723376457765,11448.0,4100.0,0.06
353,한일후지코리아,0.8161279579803363,0.05333761252757819,0.009172746164996469,0.0024545646915721873,0.0027375337323740354,0.0034480846627997766,0.00393663635097613,0.009439753316219464,0.11916774374414353,0.07459252715439246,0.10572312410811835,0.09933465277560677,0.2662736421117901,0.032810580480656326,0.022646939792714035,0.021513550564993246,0.07126681674120199,4705.0,1469.6,0.18
354,태웅로직스,0.7524577084996235,0.06879227209127722,0.014161455276941008,0.003908183562911043,0.00428338700252263,0.005125624835424618,0.005731072672216695,0.01212933747942621,1.0,2.4392249678936146e-307,6.504670435066073e-308,5.916212004905805e-308,5.4031782618487095e-308,2.3946919832275465e-308,2.205824911445012e-308,2.2245429560517645e-308,2.564957759683156e-308,6447.0,8669.5,0.13
355,도이치모터스,0.14251907586805793,0.19734958250763784,0.08885390742382065,0.011974374426306618,0.01741760936596461,0.039565776397472475,0.04012450485087198,0.007183930850652132,0.17741393307087136,0.3117409198237553,0.052164768386084456,0.03729080363717179,0.029060487514431483,0.010305873097462578,0.008602148902609474,0.008633379890691552,0.012470923289489821,5140.0,1400.0,0.38
356,중소기업유통센터,0.582982380132505,0.03661236632627467,0.007945583917547093,0.0022178171932636056,0.0024147692833980184,0.002839151832906233,0.003146092412672405,0.006293882551761137,0.7962253720226294,0.031999039164280665,0.010197466010075422,0.009824111030276604,0.009133567019354479,0.004294554381610718,0.004062555792297415,0.0041050244237064515,0.0044665707723748616,6238.0,882.3,0.2
357,밀레코리아,0.8545870817474827,0.06743415326523633,0.01239468024662843,0.003307249494934379,0.0036665536778062164,0.004460025575877494,0.005077480781785624,0.016065799949232754,0.5661542837375849,0.06026197373035973,0.01422664460364013,0.013640936200077322,0.011750102955741764,0.00533192284989841,0.004858814760395618,0.004940075200008169,0.005702106405066002,5335.0,561.3,0.11
358,이스트엔드,0.1294154358330389,0.12044825268811617,0.17834701690703245,0.032373043395459634,0.1492085433921809,0.03666657274150701,0.022285816709474937,0.00614509302841865,1.0,1.4211463372386014e-307,4.425310728195351e-308,4.26937182375979e-308,3.9324961573181336e-308,1.8461472484431734e-308,1.739820999044201e-308,1.759869266981102e-308,1.924175244002992e-308,4.0,81.3,0.64
359,사노피아벤티스코리아,0.16317429699259955,0.30304357357563066,0.04016306165936633,0.006894108783643275,0.009260832330251042,0.01581216018232086,0.03067119118033357,0.008267319100481584,0.4070259129105401,0.04826465085459844,0.011853757331883,0.010678304602484794,0.009545233046565274,0.004180838511413203,0.003818139364180875,0.0038499101888290906,0.004514778383910012,6032.0,4383.3,0.31
360,한국공항,0.15386070917437616,0.13436474921395372,0.01255615974589391,0.0029439419965427887,0.003484225599505101,0.005077778291997115,0.006527855911075315,0.007581964264131458,0.6273035449441802,0.044615926012863495,0.01102959477872064,0.010267787889914982,0.009055194280273578,0.004049431466482273,0.0037030139225043184,0.003748781296625565,0.004342549112990932,5227.0,3295.9,0.13
361,키엔스코리아,9.82915414813479e-307,1.0,1.8895921462086244e-307,3.508885499230357e-308,4.72386852963537e-308,7.890373579291735e-308,1.2039784919722659e-307,4.8776187709046715e-308,0.09133777223134475,0.05024648567456973,0.047845862944509,0.07278063413092752,0.14841729630383688,0.0411504012737321,0.02592156394918534,0.02341016300232554,0.26493301034909705,5590.0,2191.2,0.13
362,오피스디포코리아,1.0,1.0404159136828367e-306,1.0071891218244406e-307,2.400539694791145e-308,2.778302583284357e-308,3.6646438572214343e-308,4.420410266904941e-308,9.630005874838977e-308,0.54116027862748,0.07736718990331301,0.017567804012621105,0.01565901146004942,0.013810632669908614,0.005969124219971389,0.005406636609462612,0.005454308753167372,0.0064974646873734825,3928.0,1746.8,0.26
363,유니코로지스틱스,0.5928632904909508,0.04030108761321589,0.008666415144117551,0.0024211919117464497,0.0026379507066155686,0.003117238203639205,0.003453264720354282,0.0070270336428585375,0.4096739446378189,0.11058681118572128,0.01828717061831709,0.018223008089186993,0.014523841035990248,0.006558173142915021,0.005841710387835584,0.00597280861431743,0.0071083693943492,5481.0,4546.5,0.33
364,한국존슨앤드존슨메디칼,0.1123816464635916,0.5354989088683536,0.07791647158771835,0.009922195261895528,0.0149268702292503,0.02150761431370937,0.02170910070008079,0.0056476178704888205,0.10151810776873488,0.07817150443218839,0.07448704896153184,0.5751995167579321,0.041862935606131496,0.015184804512351225,0.011148449313469326,0.011302485364028572,0.02100287185054353,5677.0,1168.6,0.88
365,와우벤처스,0.1640826790106762,0.29447496523653477,0.027535255457610704,0.0058443457511062075,0.007111352627598895,0.010031837266296209,0.01192717763418365,0.008066687283555196,1.0,1.930628829801588e-307,5.566290747448627e-308,5.221868521634722e-308,4.788746944800018e-308,2.1826017421131004e-308,2.0311721865897284e-308,2.052424717847705e-308,2.3074145902007963e-308,2128.0,276.1,1.61
366,대구백화점,0.5999132819778433,0.1706438045550262,0.01997961364410863,0.004946983794313916,0.0056443622227351055,0.007271179727123701,0.008562307494083298,0.026459731094707166,1.0,2.081335088877703e-307,5.871292670123784e-308,5.359505534410729e-308,4.953331069776009e-308,2.213052172700306e-308,2.053733727329082e-308,2.067881987855396e-308,2.3570515740710116e-308,3597.0,956.5,0.18
367,우아한청년들,0.12771480170535027,0.13757905425133932,0.14437285730817928,0.013860439649737585,0.02306425148199865,0.07098912406051891,0.04682056648767242,0.006302594858065485,5.6082836161950716e-307,3.222566028065574e-307,3.020954986735269e-307,1.0,4.179177706580725e-307,2.5790575410738306e-307,1.387774396730071e-307,1.407616098451591e-307,5.743795461355614e-307,2964.0,7210.8,1.48
368,교촌에프앤비,0.16132373746324408,0.18584210076023971,0.1369576686429901,0.01755589287406389,0.03113502166647212,0.3279644401591951,0.05554725466533636,0.007785897329670588,0.5813231103617295,0.046868402828661525,0.012048555149496959,0.01102333509153668,0.009944452527878067,0.004411159065125149,0.004048466158867694,0.004088895570987789,0.004732017150938883,6713.0,3692.5,0.23
369,바바리안모터스,0.7257755682543938,0.0743345670634761,0.014007470579490493,0.0038095531719535567,0.004191795905274533,0.005060805371708411,0.005662116529808612,0.014411766447383182,5.084316664204771e-307,2.6882852274144674e-307,2.3703490437645815e-307,2.898903546821636e-307,1.0,1.8740338331528655e-307,1.5244628680649835e-307,1.2767080901203113e-307,3.626737304426705e-307,3653.0,8687.5,0.34
370,슈나이더일렉트릭코리아,1.3655049027057496e-306,1.0,1.2338575612874244e-307,2.7777535679185806e-308,3.323600421337561e-308,4.862596827783415e-308,6.576815901441496e-308,7.022356813205492e-308,0.7393093564142744,0.11298369003368852,0.022747174224142686,0.021225629693627228,0.01802583096877875,0.007938350110380276,0.00714245442289144,0.007250577832687642,0.008621553136516764,6032.0,2124.9,0.23
371,쥴릭파마코리아,0.23715351573858767,0.6185136486415682,0.02644331655970187,0.005423200041677175,0.006867716027203758,0.009714341727557191,0.012730247227848069,0.012632715278170361,1.0309971894701992e-306,1.0,3.101281191306511e-307,2.412044988827079e-307,1.727992889336366e-307,6.238583059955942e-308,5.224506884814351e-308,5.227294232796074e-308,7.52064560427945e-308,5642.0,9099.0,0.17
372,소니코리아,0.6190786582593334,0.0803579212645316,0.013941989824155777,0.0037064844994848575,0.004116737323517193,0.005050326769782158,0.005742125567586326,0.018803519867679346,0.5636183082916223,0.036556482302263445,0.010546766075436666,0.009972983758161627,0.009070876937895739,0.0041650236710247986,0.003881666167692749,0.003922561111834043,0.004392647744836168,6032.0,1500.0,0.5
373,한국엠에스디,0.17030983540114913,0.4342820024485214,0.11270772611887533,0.013423205075464996,0.020212241383179938,0.03293871015033504,0.0394006098477835,0.008613581330724328,0.17108714192755642,0.28872857060290835,0.06659255371675776,0.05930053985376711,0.03822158728882388,0.01372828379093946,0.011015637865659383,0.011159344638666273,0.017142539113253422,6032.0,5419.5,0.19
374,이폴리움,0.35316559947952136,0.17707012307000108,0.01457140192411699,0.0035628869251149217,0.0041001349342682895,0.005464077521674477,0.006453861897427158,0.012592123853866061,0.37632934829809483,0.3519817279038927,0.05049155785008385,0.04356536538329589,0.03380138565057293,0.013513642202083133,0.011634411050307821,0.011756756256044436,0.015503489344068385,4458.0,268.6,0.53
375,리레코코리아,0.13847243181475258,0.28561605497701703,0.06993804902710246,0.010064029421743087,0.014295172020877094,0.02299188133709614,0.026666616794049802,0.006767287492167468,0.3497697506785303,0.3527522488468427,0.03527318097628554,0.03589973587891848,0.02619984977436394,0.011358999401814666,0.009797353279158606,0.010037404874062126,0.012700980237741372,4320.0,227.9,0.23
376,장금상선,0.8019662576467528,0.060753824364465824,0.011764766730727438,0.0031958183118767323,0.003519799304992548,0.004242465907490118,0.004774603805627786,0.012262710676634038,0.7798619909001838,0.04746078253122436,0.013577502082505686,0.01308013839156322,0.011782270721309263,0.00546477652069962,0.00508155753768225,0.005155911247227676,0.005748690885921574,6032.0,2200.0,0.13
377,한화갤러리아,0.4012710674726742,0.36069658330369936,0.017253918045177907,0.004152354156450572,0.004811789409127436,0.006502857049068799,0.007873255702988774,0.016174852510185713,0.5458183114381007,0.030206195205680925,0.008908666310853519,0.008429142104941495,0.007743204488612357,0.003560229772496694,0.0033254757815414327,0.0033614808475210044,0.0037478981936218017,2681.0,3442.0,1.08
378,롯데아사히주류,3.4677469168217035e-307,2.558943101296027e-307,1.9535366007620487e-307,1.0,1.384852887168315e-307,5.608638769363034e-308,4.0284766798852083e-308,1.7010686019370543e-308,0.06454126555070827,0.029536974329239473,0.019509613157779913,0.029308897161285135,0.03667444050140481,0.03830899399155051,0.1726994877625847,0.04237337388164444,0.023064268926443292,5932.0,623.1,0.08
379,디에스브이에어앤씨,0.5807486692376834,0.17186994898725075,0.017817456605496374,0.004374777668177185,0.005012343672877822,0.006537104826720736,0.007718483674811558,0.01963396864779832,1.1428636729092416e-306,1.0,2.0654721472005274e-307,1.4447357777323688e-307,1.2421643663467921e-307,4.616227199085557e-308,4.021306444605298e-308,3.999320204389981e-308,5.362817304002724e-308,5187.0,2542.1,0.17
380,씨이오인터내셔널,0.38005673664797934,0.0929876293749788,0.0128143427720336,0.003284914533793619,0.0037360388406151974,0.004925747971949374,0.0058168874891441616,0.012813457353349704,0.8214484309544,0.06772518076287151,0.014187969773629006,0.01191737979073821,0.010687352998667035,0.004411593253433292,0.003947661694036493,0.003972786993512803,0.004892073627278242,3971.0,489.6,0.67
381,디에이치엘글로벌포워딩코리아,0.5879303993815981,0.14651518240183742,0.019260909082409593,0.004835632847789679,0.0054875425908347784,0.0069877604741082865,0.008194607562360467,0.033094302145282806,0.674419506035041,0.08268850559816196,0.019482131082939235,0.01687430901822534,0.01525828211000904,0.006498811370316885,0.00590245144733792,0.005934512123549057,0.007092652765943106,6032.0,4072.2,0.15
382,칼자이스,0.14873415062718293,0.19475179133247641,0.4822282962961322,0.01439485605937843,0.025278708543250684,0.04739654915395721,0.05216259524283058,0.0073622130661161285,0.36885619060027164,0.1542183016823649,0.02512232705520589,0.02424060098739024,0.01898180649197499,0.00827063487180573,0.007281506524293065,0.007414840505339051,0.009126672996448173,6032.0,2258.0,0.14
383,한국팜비오,0.4191751597386502,0.09924441709089667,0.01381000545250231,0.00344116789534806,0.00394700542778533,0.005193867011487638,0.006338524533340583,0.018633014254326948,0.1874060684085243,0.28176200471180907,0.04871924590600152,0.030330681905532675,0.026976488678319078,0.009347149512761858,0.007978099662969796,0.007940939371898527,0.011175012335208444,5840.0,920.1,0.16
384,일룸,0.4813505626691648,0.25610755649829786,0.018960812624723742,0.004632688705934178,0.005357570745663089,0.007285979788605592,0.008876831679550397,0.019036548563470104,0.19021672665664302,0.1860985027858169,0.025430934200330955,0.020810706767545706,0.01712319928479779,0.006698080485807407,0.005771935159600489,0.005826667662021707,0.007712603003924011,4738.0,3710.3,0.34
385,대원미디어,0.22405146057568556,0.5691090017055134,0.06421971409255374,0.010673843139483942,0.014969679990777723,0.028338220807075005,0.051791171447002585,0.011041820666428023,0.5350375570955687,0.038438275393812185,0.010238727970157038,0.009892150171908209,0.008704928278880579,0.004017551427253187,0.0037053316638800543,0.0037645196390955786,0.004249896913450122,4636.0,2337.9,0.28
386,힐티코리아,1.0,7.0509196350795345e-307,8.859389610434451e-308,2.192089650694476e-308,2.5125716610946887e-308,3.2833850005260333e-308,3.986271429071427e-308,2.052811152887779e-307,0.44017613136805195,0.04066790608945185,0.010222512214322318,0.00966669828364975,0.008524941471394116,0.003855024010659447,0.0035326857856917146,0.003583916209235839,0.004114787323389008,5856.0,932.6,0.1
387,씨티씨바이오,0.13601838481622014,0.12495454182832744,0.20874906246322908,0.03310294877230316,0.11873965336552401,0.03533413698551907,0.02268391575426136,0.006642887631508309,0.42656492050017686,0.2589043622663683,0.03966122402878078,0.03680861731291732,0.0285167988739448,0.011977630172072894,0.010425493413502804,0.010586548629580469,0.013453573845037769,4646.0,1037.4,0.22
388,디에스이엔,0.24730728319303155,0.03065276741200749,0.00538103157467088,0.001436222113639333,0.0015985711592948321,0.001986500022769978,0.0022691182122006304,0.006236017239566758,0.8426588143250183,0.0424555728680915,0.01246817793370889,0.011989822458046381,0.010889342220314461,0.0050603814308029845,0.004723289966748138,0.004787161314602183,0.005311489768164404,5589.0,840.4,4.13
389,케어캠프,0.44679487403233276,0.06017201958218887,0.009874956130471398,0.0025582213969774278,0.0028739065477180023,0.003591959631670644,0.0041900910525992695,0.020897374323318795,0.7590240222826233,0.09240202047916296,0.015391807716416572,0.014274373616170996,0.011887782700701805,0.005146124962642049,0.004579192760290238,0.004652256924402518,0.005649901044611611,4172.0,6907.8,0.27
390,풍림무약,0.6660902874694197,0.09540726799679708,0.014027718973540576,0.003661816809893208,0.004115756880522712,0.005244884125433293,0.006063913516734406,0.01882455889483509,0.717196624717583,0.024890630846824954,0.007815542292297988,0.0074812897643737036,0.006948699298686923,0.0032459208065139587,0.0030624595126470203,0.0030931968623222365,0.003386438155837335,4706.0,789.5,0.28
391,젬백스링크,0.18299706624357565,0.2900537783201394,0.02429662828719199,0.0053045711525869736,0.00643263352306005,0.009175956124168641,0.011047557307989871,0.00879183620960003,0.5693769030277622,0.04438226709083022,0.012400089255223148,0.011946827437085887,0.010681671077302599,0.004946117732203108,0.004588712225304559,0.004656564655551541,0.005212049961118265,5018.0,1097.2,0.47
392,체리쉬,0.06224816753644334,0.04531031324224849,0.03402535371840574,0.723202597215455,0.023819420403745368,0.009986454966895151,0.007198566204312136,0.0030237451226790392,3.939549103667587e-307,1.7783314188418831e-307,1.1003246613095155e-307,1.827283889926637e-307,1.6870529166607034e-307,2.9923279733790928e-307,3.9477202139129666e-307,1.0,1.2218237313685517e-307,4750.0,157.6,0.74
393,코레일유통,1.0,2.86964112349661e-307,5.813404728232808e-308,1.591883931764232e-308,1.7454211921636674e-308,2.0775702858046076e-308,2.3239489548358274e-308,5.51867906442819e-308,0.5669810914764565,0.049149249827482436,0.013604584991467435,0.013202604575959571,0.011739101292701636,0.005454946108631306,0.005053725112525013,0.005136185940019213,0.005744971863884499,4793.0,2074.1,0.87
