,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,average_salary,total_sale,turn_over_rate
483,루미가넷,0.1744667124197319,0.09457396171437832,0.13687701254269946,0.10132978233908649,0.03218100965381064,0.02871150929473523,0.3132134365337059,0.41204610296417765,0.044966719921707816,0.017753679669889468,0.022517846847117558,0.014240484833925461,0.014891419073321178,2717.0,40.8,0.67
484,박스터,0.7741893107415154,0.04670981595667958,0.018608266523631095,0.005704539237989872,0.0047653484734632495,0.007434422992635191,0.24019202832377526,0.2800645639198582,0.07751598372470334,0.024469370496077288,0.034773380758739016,0.017713132634825893,0.018356406085482595,6032.0,2449.0,0.17
485,세방익스프레스,1.0,1.003919038861859e-307,4.649672513834122e-308,1.4734341732573087e-308,1.2945139856188686e-308,1.76781330449031e-308,0.8284731513165378,0.03980953346930051,0.016562107258425607,0.007610857716068515,0.008235368314571926,0.007034775430589794,0.007176166410005904,5161.0,2141.6,0.19
486,세이브존,4.006592510397718e-307,1.736654854684051e-307,1.757729751976038e-307,1.1554322335336791e-307,1.0,4.820489364362657e-308,0.432601485580972,0.16872742491155754,0.03765379340758007,0.015595698502369859,0.019256912464473936,0.012912479502833866,0.013485134770018324,5057.0,529.7,0.32
487,한국엔드레스하우저,0.18027251032859254,0.23978066889223104,0.14988699995493276,0.028947588942357955,0.01324424281969033,0.0659555349054045,1.0,9.168296610335279e-308,3.6390615090410335e-308,1.624743056673746e-308,1.786514973608566e-308,1.476403097972479e-308,1.505771864374306e-308,6032.0,726.2,0.11
488,혼다코리아,0.47835233019275253,0.02843507265881872,0.012259198667177692,0.003781516545053104,0.003278368944368765,0.004686013347877725,0.5763940510716794,0.08804965191869699,0.02729322917582818,0.012033530364967846,0.01430250422496711,0.01034380071178861,0.010809218627950319,5790.0,2892.9,0.28
489,케이씨티시,0.8353684183611154,0.025614250414577773,0.011063180196868912,0.00345841778105983,0.0029576699211418924,0.00433243296598692,1.0,2.5548233705736818e-307,7.7554712032802e-308,2.9041557838761532e-308,3.37637213668998e-308,2.443806873605867e-308,2.4764121740459467e-308,6251.0,4659.9,0.14
490,프리미엄패스인터내셔널,0.7346207137966193,0.038056614162569474,0.015597815190352598,0.004784236762277251,0.003959097852667235,0.006086802189865466,0.7530347159468592,0.023381954127899163,0.009518806484405815,0.004354769340192131,0.00475597793284466,0.003998289641496727,0.004087439783906357,2826.0,58.7,0.8
491,고려해운,0.8260799767658815,0.03894736669487159,0.015761251633585452,0.0048229584464629365,0.003996311176243079,0.0061691242593504845,0.901157854064795,0.044543992472809074,0.01902932829263209,0.008905451212935568,0.009556428052714182,0.008319887832401632,0.00848705807171267,3731.0,5.0,0.11
492,한국스트라이커,0.9542835590199886,0.02386561939065317,0.011056339898332986,0.0035061483838239186,0.003081631282841317,0.00420670202436022,0.8229556757997559,0.05114278642023869,0.01710006664060415,0.007473343581540478,0.008645197671189334,0.006527460178855677,0.006755992828620757,6032.0,1485.8,0.2
493,한국야스카와전기,0.9343610047169983,0.033940742709627776,0.016070725648425425,0.005103703589700542,0.004483217074237731,0.0060406062610103796,0.7562575367144914,0.042049313537894116,0.01720981212424085,0.0077826486504987144,0.008457792860326456,0.0071425912972108725,0.007276506002235895,6032.0,2180.4,0.12
494,더클래스효성,0.18041896538955,0.14176588401105222,0.36872033152502404,0.05028024526988732,0.017201537457947412,0.034136613750898104,1.0,1.8570433037317698e-307,6.068756983440601e-308,2.5231303597831317e-308,2.910403277787512e-308,2.1844682461032285e-308,2.2392696335603204e-308,5481.0,1400.0,0.18
495,피플앤코,0.1770856445002618,0.132471913136117,0.07445895749474203,0.025364805050617077,0.01335975533537212,0.507462223495627,4.488956243029121e-307,1.0,1.9353907594314897e-307,7.219568176772511e-308,1.2480393105790471e-307,4.883572059273739e-308,5.197438836556269e-308,3891.0,229.8,0.64
496,야마하뮤직코리아,0.16720026649489964,0.1666001421069393,0.3543958461540077,0.03656799483445878,0.01392573228755989,0.0391368163240972,0.6949068954869169,0.08944868083311047,0.02809518190008089,0.012383077417397829,0.014613298556878545,0.010685969630815905,0.011150161133772936,5645.0,844.9,0.11
497,태영상선,0.9066210414182805,0.04818331375015019,0.022933305890433145,0.007272012591984539,0.006415931844602522,0.008574394504549027,0.7104803374830478,0.028972528389562817,0.011908782821310124,0.005427466556163817,0.005898915008565176,0.004993454897837824,0.0050923438691840755,4829.0,999.2,0.51
498,넥스트플레이어,0.5085649301360011,0.0339829919795625,0.013795090963403913,0.004345452496662015,0.0037691926433048566,0.005662987183193833,0.7452153316523602,0.03921050918066139,0.015607840567208202,0.007135768964750667,0.00784791675653155,0.0065125834084244225,0.006682062148677369,4356.0,144.7,0.86
499,우신라보타치,0.23141223659069496,0.27483253789606715,0.13895879667312455,0.02956167234800666,0.013810440404636413,0.04695407347013194,0.17965129635791513,0.6101686376708868,0.06192538527341867,0.023783277879375644,0.03824683475710537,0.016810829339832443,0.01788553560939339,4259.0,212.9,0.35
500,공항철도,0.6778887916681864,0.07015393115103044,0.025018810983579717,0.007625367927833864,0.006291284968277154,0.010563797700380346,0.7372502436234994,0.0327460661126026,0.013434018844021367,0.0062017563528644825,0.006749627410744723,0.0057142896725765075,0.0058503629455539,6032.0,4186.5,0.07
501,복정제형,1.0,1.7706067782059919e-307,7.182277181474888e-308,2.2056845256189496e-308,1.836166486689439e-308,2.8307572237210346e-308,1.0,9.90663141492199e-308,3.7568765259388588e-308,1.7084607403055364e-308,1.910180367688102e-308,1.5389650887070975e-308,1.58787486796494e-308,3147.0,1074.8,0.35
502,하니웰애널리틱스,0.7965334893648219,0.043442716259426674,0.016612620879550538,0.005109899332869734,0.004205585174883823,0.006818842327855022,0.7500202419695744,0.02470936569133932,0.010080635402748794,0.004635777647657457,0.00506242009400455,0.004261945762956671,0.004361566689322764,2815.0,1523.9,1.18
503,아식스코리아,0.8104038296848984,0.06373196737912948,0.021977814505225082,0.006579881359058558,0.005183339231545743,0.008897459044414833,0.640908572202994,0.20477129001647337,0.05288370892012158,0.020991051082839458,0.025568622185179565,0.01741756551152791,0.017977272798022716,3929.0,966.5,0.74
504,제때,0.24143562461508652,0.26218239109452757,0.05639191012893532,0.014287488465002343,0.008941848982212569,0.027893712197551886,0.6921947400541306,0.153144828366272,0.04523526520160741,0.01740907485191582,0.0203409155605964,0.014690379252445393,0.014958320407890321,5310.0,2292.4,0.16
505,솔리드이엔지,0.7964985518288646,0.11709841236469176,0.03475733574062268,0.010203458646251797,0.007657330687001268,0.0144902478690597,0.7666835137014056,0.036822484211994085,0.01430140606977075,0.0063620155144409616,0.007053985169341272,0.005745953565682036,0.005872676542367462,4690.0,526.7,0.35
506,애터미,0.2614550406247145,0.33569335511437115,0.037572458241265184,0.010560025453989319,0.007245706698777725,0.022488823176541013,0.9274976075331728,0.02967979957590184,0.012428906264963482,0.005747452148120541,0.006209286174235691,0.005327773793944121,0.005437196325808437,6032.0,1100.0,0.06
507,엔투비,0.5485871070200762,0.030793519653094042,0.013327671746203812,0.0041186084032908505,0.003581982062537063,0.005100581682524425,0.891015851752883,0.049119417989902145,0.02096066329870557,0.00982229463504655,0.010540134606810225,0.009175247719677596,0.009366389996974757,1350.0,1.3,0.33
508,제이더블유중외메디칼,0.9140126851889527,0.03835445089641935,0.015888528632689133,0.004971307215596423,0.00419836540629298,0.006391299104183705,1.0,9.297067573584903e-308,3.6748954092183896e-308,1.6392644936883727e-308,1.804447073001006e-308,1.4879718121342037e-308,1.518195549403305e-308,3901.0,479.3,0.33
509,한국아즈빌,0.9124192556929801,0.044985905823093114,0.021587727935888673,0.006850449951180658,0.006120730192222618,0.00803593040463487,0.7419929838109606,0.04268283614060237,0.017542866648984697,0.00794972906981665,0.008627268160203053,0.007306408591861346,0.007442366824477209,5906.0,434.5,0.16
510,올리브인터내셔널,0.23357033621756718,0.021827879736573477,0.007839042382824643,0.0024080695516390345,0.002024116030059687,0.003327675488912478,0.11107785678505351,0.6680739388518808,0.03602503840734743,0.015746262356252125,0.026177185888755707,0.011175361410575907,0.012143001007672728,4586.0,272.0,0.52
511,펫프렌즈,1.0,1.8652996853359904e-307,7.787043933040105e-308,2.40910759128921e-308,2.022233712934674e-308,3.0621985577238504e-308,0.5279953103827754,0.20349763282340494,0.04886935911469475,0.019336293245568383,0.024045431948887638,0.01584572726230425,0.016415316350796728,4799.0,610.1,0.6
512,한솔피엔에스,1.0,1.776629452805206e-307,7.529953241102027e-308,2.3324334865757365e-308,1.9636936602929227e-308,2.9365491634145197e-308,0.6939928670823798,0.03578832336012347,0.013647566690523465,0.005992566728201966,0.006655955911999733,0.005382368538424475,0.005498634976815018,5481.0,2573.2,0.14
513,리테일앤인사이트,0.6291362346771495,0.06958708234408974,0.023667199277813248,0.0070548727523566,0.005515235989123947,0.009547303431432107,1.0,8.007081490819544e-308,3.2842377839949235e-308,1.510174593484689e-308,1.646039734013429e-308,1.390384084792177e-308,1.421504991104864e-308,3524.0,182.6,0.64
514,이상네트웍스,1.0,1.0255994131505157e-307,4.706151477832548e-308,1.4956078878382293e-308,1.313553442320258e-308,1.808631727589715e-308,1.0,1.6477271316273312e-307,5.561851471530445e-308,2.4448353956364484e-308,2.825844430300585e-308,2.13951384599379e-308,2.215972875406717e-308,6265.0,291.6,0.29
515,디에이치케이솔루션,0.5064821584052392,0.061080453699715265,0.02000497339405999,0.006032932978513529,0.004895216120777116,0.008643069026607402,0.9315925688769389,0.03165373169407697,0.012978747238668386,0.006010252901542435,0.0065490720397422715,0.005539476291163858,0.0056761509578669355,5837.0,217.7,0.11
516,온라인팜,1.6234688914226008e-306,1.0,1.671953314961539e-307,4.621893066150561e-308,3.2178619090599094e-308,7.945635673929822e-308,0.7623273895877674,0.14458378012270356,0.03787693639087951,0.014265124543657581,0.017041895619811728,0.011824149764637443,0.012080723970542622,5992.0,9165.3,0.1
517,페어콘라인,0.6286301404233765,0.0418881672662254,0.016905791046247454,0.0053275954064169895,0.004474129064326613,0.006972795293317394,0.6122460610045967,0.035514437502775664,0.013819231819399778,0.00626587442467932,0.006937295248879725,0.005679428514826534,0.005834180136598608,4972.0,445.9,0.27
518,해커스 교육그룹,0.8130580237726502,0.05600721116029253,0.025986569583630333,0.008201280110259154,0.0071317112881252535,0.009823260875143472,0.7163164155233315,0.03240061789701557,0.01236201825534554,0.005419194217401236,0.006027747516822941,0.004865196524575091,0.004967034973458003,3350.0,24.2,0.95
519,동화세상에듀코,0.298212126138299,0.5883997718505157,0.03902036263781239,0.011610174761312014,0.008255454098983372,0.02491398505855801,1.0,1.4006379424605575e-307,5.062426827183352e-308,2.167361407581007e-308,2.4496108839769124e-308,1.915936985487991e-308,1.957915271916033e-308,4682.0,1291.0,0.17
520,에듀윌,0.1898159150318354,0.2576510243895887,0.08110783417618123,0.019101991950841994,0.01038052501496073,0.05585510916160472,0.2147863055764074,0.3509654426295985,0.10340414918179743,0.025757665721588316,0.034165216467378794,0.018970768723394187,0.019071593613118686,3707.0,1556.8,0.58
521,메가스터디교육,0.26489034984207344,0.3743240538883703,0.027851304121891303,0.00767231979165236,0.005280167726750722,0.012822752344404909,0.13251338385202488,0.1535910433060687,0.33269409172689896,0.06085386819142097,0.10139226851642368,0.0314868825826652,0.03114352792417171,3011.0,6225.4,0.51
522,대교,0.3283208067769311,0.197354589696998,0.036595527561956206,0.01011077428764538,0.006913487333645719,0.016093381726264334,0.903495405340109,0.043390520341206176,0.018551366245645143,0.008721092872176444,0.00935620862435194,0.008155815802843061,0.00832959077366832,1928.0,65.7,0.33
523,이투스교육,0.8547977170787944,0.04694545529203126,0.021311574389067518,0.006753191412594946,0.005849906967486493,0.008216783534475035,0.7315538773555507,0.03641446788411673,0.01464054557599689,0.006735651922330924,0.007383601546821552,0.006168835453517945,0.006330905758048534,1284.0,1646.9,1.63
524,아발론교육,0.20421053951394577,0.18041791777662153,0.11577180878767339,0.0320517133689432,0.015693466272283827,0.3025446245471844,0.7144724373644867,0.032760477497020435,0.01360626298941037,0.006318451918504514,0.006849637605382278,0.005847244771497587,0.005983295533709623,2607.0,299.2,0.89
525,한국산업인력공단,0.2816993015449686,0.4422272255527221,0.0709622568917477,0.017868676134209057,0.011108892475304732,0.02582001444430016,0.692145812934762,0.03213034761125805,0.0131113426329539,0.0059354422201742885,0.006461951212876981,0.005444357243444272,0.005549567003813088,5969.0,1100.0,0.14
526,한국과학기술원,0.8909382813618991,0.06062504881584288,0.016571229395452053,0.004872377721918766,0.0036725019630073365,0.007255718204151234,0.835411850835439,0.034858843078325714,0.014131937784738254,0.0063953511526001925,0.006976500495386615,0.005855872765039484,0.005975396964254209,11264.0,8843.5,0.51
527,파고다아카데미,0.5065279645935525,0.03653662913896033,0.01732719772015462,0.005511526123189775,0.004964787434066609,0.006517330020445259,0.9161704990121947,0.03773573154570972,0.01615413651999809,0.007560497989154511,0.008103768358230741,0.00706771752881262,0.007207649045899566,3697.0,212.9,0.48
528,디와이비최선어학원,0.22458388258705103,0.014004176728376018,0.006002287240982441,0.0019077307140602,0.001683490449780459,0.002414021831550621,0.6301281491881571,0.04301620509587824,0.016070264258250793,0.0070237421982481014,0.007844266887477157,0.0062766095933267044,0.006421684597891714,4493.0,67.0,0.6900000000000001
529,에스제이더블유인터내셔널,1.0,2.067086708744052e-307,7.921051636170943e-308,2.4473296738709905e-308,2.0253589749667464e-308,3.269224834729438e-308,1.0,9.787726954788087e-308,3.724699604673279e-308,1.698240984844731e-308,1.897906666347549e-308,1.531368997886931e-308,1.5804540375473804e-308,3916.0,216.4,0.5
530,멀티캠퍼스,0.7268302339158969,0.04415270454229488,0.02044862017753773,0.00641992957222881,0.005557695887796101,0.00767627006067088,0.6566204437806256,0.2183190945730966,0.05107697845599048,0.019036803098370265,0.023738996825549932,0.015381415159164717,0.015826268107202696,3854.0,2958.2,0.16
531,메가엠디,0.5288656468422257,0.032988957156227475,0.014883462983379035,0.004693081233518402,0.004181560823996873,0.005728113214432244,0.4816449827659172,0.02312365018107737,0.009565557555092093,0.004398046214582835,0.00476941097453344,0.004059148582675915,0.004145387588250999,3422.0,718.4,0.67
532,해커스어학원,0.885864353507944,0.05831283453947299,0.0282881890085582,0.009015308543663551,0.008012630106311446,0.01050668429404991,1.0,1.3438415911615245e-307,4.904704831640562e-308,2.115434196660203e-308,2.3859815690945937e-308,1.8756684281965655e-308,1.917926188564238e-308,2984.0,244.2,0.68
533,메가스터디,1.0,2.2704159638401185e-307,8.521677314145917e-308,2.59864754989849e-308,2.1293734281069017e-308,3.4895940245078823e-308,0.6249323916187778,0.22771550737791835,0.061862177462882376,0.022213928951134464,0.026488993586214708,0.018249636243139397,0.01853736475993268,4861.0,502.7,0.25
534,조선대학교,0.625764590003305,0.05365442916561602,0.020997690695306,0.006362331672686494,0.00518303475450133,0.008212523172643526,0.09978400333255613,0.12626361190411858,0.6471049246963501,0.030203849221434823,0.04340657442760855,0.01868760504853936,0.018253709674431674,2519.0,2461.8,0.59
535,건국대학교,5.635714490039832e-307,3.829257371783107e-307,1.0,1.6909340871327216e-307,5.734288720780204e-308,9.2238517185248e-308,0.6971259460564618,0.09537361066354005,0.030443942551590872,0.012400676040870926,0.014290187140995397,0.010675152711053088,0.010919430520278491,3039.0,9528.2,0.33
536,케이지에듀원,0.8978968289258631,0.05304869226749548,0.024939173022465747,0.007875056104231809,0.006889089624013388,0.009351160055930374,8.004894193020826e-307,1.0,1.0624855576542616e-307,4.0973345970727484e-308,5.165907817974192e-308,3.2911811171811106e-308,3.42331083661684e-308,4382.0,623.4,0.61
537,데이원컴퍼니,0.08922763801307307,0.07756686991714935,0.04355547956768773,0.011137635758018623,0.006109667330333097,0.026146794382681637,0.5044743459447025,0.16255416062137584,0.04487535766013612,0.018162271586750347,0.022255299057374653,0.015087509235867824,0.015616539117545937,3997.0,849.7,0.68
538,연세대학교,0.27948501573267504,0.30380824527585165,0.09019536622981812,0.02207032809895238,0.013169204117922639,0.046789665805330394,1.0,1.2993225791708108e-307,4.7791193443109e-308,2.0968455804479794e-308,2.3604211606789145e-308,1.8676734820930936e-308,1.915752190215447e-308,1388.0,4895.8,1.74
539,캐럿글로벌,0.4435265314740074,0.10952002551316731,0.023188059686863476,0.006673832645455689,0.004915052495962935,0.010682901510636899,0.5167472181445395,0.2890731994911279,0.0603562331326607,0.02264818752719866,0.028778267578475094,0.01812017185599936,0.018740325789935952,4130.0,320.9,0.37
540,월스트리트인스티튜트코리아,0.18825854993933253,0.13727704240215013,0.30767395083674376,0.07988100018519154,0.022615889281616446,0.04420681372356815,0.27448085237498276,0.3312279307828901,0.10990586455535653,0.029569673746337812,0.037416912434513026,0.02246990939426002,0.02253398528446809,3388.0,85.0,0.47
541,중앙대학교,0.09535045867590485,0.061029961228119906,0.36228577262352124,0.04337586291044025,0.011506681513960344,0.015582559050368894,0.8801342242721931,0.0645609409155706,0.021243074670857776,0.008739852166252315,0.01001525789284099,0.00756796975147882,0.007738680330806178,1776.0,6280.9,1.4
542,와이비엠에듀,0.8024121392559994,0.05206661696331216,0.024843797704661476,0.00784716598704208,0.00687474014322639,0.009230986652014139,0.2621266720003896,0.3302692185771905,0.09671351485800009,0.027903921244878907,0.03907680873832296,0.020123952217464908,0.02063825776089575,2941.0,741.5,0.46
543,한국표준협회,0.760498626045177,0.05238083020799729,0.024741480345093877,0.007846520720783217,0.006868085868718828,0.009304240973332923,0.7512166592444384,0.14251658678370838,0.04305640647961632,0.016353300417371413,0.01906673826692788,0.013789582731750877,0.014000726076186814,6032.0,1233.7,0.2
544,와이비엠시사닷컴,0.3020079598864659,0.38696871415362083,0.03752248621029505,0.011282586415932173,0.008123468367878132,0.023467676637125224,2.423431024797325e-307,1.4848895032220386e-307,1.1538093830273178e-307,2.177524078225219e-307,8.302618610400949e-308,2.5676699813395725e-307,1.0,4336.0,1164.1,0.22
545,좋은책신사고,0.8262989784833465,0.051995406863951155,0.02389995937289634,0.0075311769332515556,0.006528998939106397,0.009073292172894393,0.8136688796914952,0.10589193739659658,0.0327357512670543,0.012361200683612253,0.014314616139359278,0.010444985186754149,0.010582629635128326,5401.0,683.5,0.48
546,아이지엠세계경영연구원,0.70652939319162,0.051268938028337395,0.021191672774383243,0.006718018484172515,0.0056783033667223565,0.008692361654884606,0.450099747035543,0.24582129144088632,0.048957306855994316,0.01846109876627554,0.02320336886960667,0.014872062473772535,0.015364273528421483,5152.0,53.3,0.24
547,디쉐어,0.48910472639256347,0.09329428995464387,0.030267342112412124,0.00872460086945604,0.006361468218912727,0.011657483228652104,0.8857774709399902,0.05905199717483747,0.02068321863247419,0.008806066645189906,0.010026642753441187,0.007734445194506131,0.007920158659560578,3336.0,556.5,0.88
548,챔프스터디,1.0,1.2710869547321855e-307,5.661140584854459e-308,1.7659749187819167e-308,1.5169615682446163e-308,2.1620468243361735e-308,8.102686891795946e-307,1.0,1.1001725765473648e-307,4.222281847151389e-308,5.38103083064427e-308,3.3718250694181855e-308,3.5105227429355175e-308,3280.0,1314.1,0.61
549,정상제이엘에스,0.9019636359342939,0.05043322474263178,0.024160761183764295,0.007665130934370934,0.006775100170028436,0.009002147034910493,0.6756950304460352,0.03228829412805767,0.01306175424464197,0.006040426497518111,0.006610971226898348,0.0055451745938736256,0.005693389851043103,4247.0,1011.3,0.31
550,계명대학교,0.10109767895672297,0.06376566131311104,0.4399710900599698,0.04247933783178588,0.01209494687465343,0.016059533540208146,0.5431037128111066,0.2352054354270339,0.057873358083907075,0.01996712765543651,0.026235871121758333,0.015414328218099587,0.015887764204807236,2151.0,6735.0,0.8300000000000001
551,한솔요리학원,0.6790001355825225,0.13671452947150925,0.0327674192170898,0.00978966687676062,0.0074608913969607055,0.015601599390242875,0.7334542490425847,0.04061166034312327,0.014952285103736414,0.006687315735998811,0.007561168093308174,0.005966653346790544,0.00615022261912826,3075.0,200.0,0.88
552,한남대학교,0.940712216695118,0.031184835113484743,0.014321365254255345,0.0044914019097158035,0.003886776805177417,0.005403404222248786,0.12772716303317364,0.281013277315045,0.1791879230156807,0.029550097948296012,0.046562374033716034,0.018898003793782082,0.018977962231454874,1916.0,1329.7,0.71
553,파고다에스씨에스,0.731506429943711,0.026814844874135126,0.012027432772938603,0.003757207692946273,0.003229238892729401,0.004582520575368015,0.788024871176527,0.042106805309168986,0.01684494222589713,0.00773832207604675,0.00849774177698807,0.007076258754546112,0.007264764183886726,3393.0,228.2,0.41
554,한국문화예술교육진흥원,0.7346450840030824,0.06958886637309758,0.022859963875180335,0.006618899967233463,0.004962093792159557,0.008809029655275179,0.6389115329228567,0.08107742654115034,0.02592294579222909,0.010956343188543681,0.012783576388516845,0.009458540744775637,0.00974857626802583,4213.0,1179.8,0.27
555,숭실대학교,0.9060499310261445,0.049004072474835764,0.02273202026783827,0.007215296707445859,0.006346406081992835,0.008652273441742556,0.814517044286492,0.05578498243853366,0.020785276867427323,0.008935663728048047,0.009987727746248532,0.007958814184549272,0.008112811732657852,1991.0,1475.2,1.66
556,광주과학기술원,0.6838011068429268,0.03303064144946235,0.013025007490983655,0.00407844949499526,0.00341664298357627,0.005394859222224919,0.658335553102201,0.2040171576615959,0.05367867135644877,0.02148960358422031,0.02609726364925093,0.017900340364932297,0.018481410281350877,10827.0,2047.4,0.54
557,디지털대성,0.6347798652812527,0.04296288427520116,0.017138613891256246,0.005236294891555499,0.004320730604151698,0.006783444733764852,0.1872399449759765,0.5919379585301022,0.06373410010702159,0.017716054880127813,0.022453688385005832,0.01361318185999486,0.013632340906577995,3518.0,1763.5,0.37
558,울산과학기술원,0.5452151011935942,0.06611476072736873,0.02072148155681422,0.006165842270779275,0.004820115043497751,0.008741772881186244,0.7375211714574518,0.1564272936183857,0.04298979237937273,0.016298630609562745,0.019285035411310287,0.013602271503893171,0.01387580502002357,11725.0,2845.6,0.48
559,포항공과대학교,0.2373099382404378,0.017079924876884693,0.008024665590647696,0.002546969094420387,0.002300126277828403,0.003028822708321292,0.16706637096989324,0.23113689708751192,0.08810998066550564,0.020014832551944906,0.02566705172357803,0.014970017156878975,0.01480011504615111,4765.0,2287.7,0.5
560,한국교육과정평가원,0.8582612732358809,0.043728697499059034,0.02014382619281389,0.006321469583252883,0.005472947274557628,0.007597754795920907,0.8847541984660121,0.05197649928604043,0.022134952653115984,0.010382934003163036,0.011153688356560696,0.009694745566005573,0.009902981669102279,8225.0,1543.7,0.27
561,티티씨에듀,0.7106743753912635,0.04057343311403478,0.016651839361404297,0.005133258424152806,0.0043234562527046565,0.006591337693651022,1.0,3.780029028682901e-307,9.544374558863822e-308,3.60902965190252e-308,4.458245013480521e-308,2.942242621200368e-308,3.0240294786914167e-308,3537.0,77.3,0.56
562,지아이티아카데미,0.12905738814011208,0.12290328903504986,0.44790430798076714,0.02814423096965162,0.011455256383177976,0.0340153193077411,0.9500565503892987,0.022900877355793367,0.009497070444562043,0.00443092159383729,0.004809623709487689,0.004101491598633984,0.004203464908386786,3844.0,442.0,0.31
563,코리아폴리스쿨,0.8081524048264004,0.05192580545757442,0.019489620900911896,0.006049147281450315,0.004994188830059196,0.008199447181772967,0.9039452329794592,0.04317189909470807,0.018477093804456078,0.008682556320118323,0.009309181674921467,0.008121671851330609,0.008292364275006117,4905.0,305.4,0.5700000000000001
564,아이비김영,0.18399467299857036,0.04633883408777636,0.011611081649365168,0.003517190790055689,0.002787415674161315,0.005746420757752086,0.7453535779599436,0.03620082643290679,0.01353401251239168,0.006118833184639295,0.006897385093610133,0.0054841682299441585,0.0056585179312406255,2343.0,419.2,4.26
565,아토스터디,0.24950500106287965,0.25276062306918984,0.07768729986469575,0.01988254381059346,0.011634803716738367,0.0367476440056394,0.7072977059858404,0.17402008050328044,0.04796013585944775,0.018229394941461936,0.02193804363036475,0.015109408711673307,0.01544523036793139,3468.0,96.6,0.46
566,계명대학교 산학협력단,0.12864171583981196,0.09544245842147721,0.33503410927331795,0.0330927866747511,0.011678381631709363,0.02240129981842428,0.9008439624756552,0.04484509897414725,0.01907955846728383,0.008901390985287784,0.009559809308387202,0.008301415577855362,0.008468764211383137,3250.0,341.9,0.48
567,하이컨시,0.5348451204182365,0.08597922705967244,0.022725653789872017,0.006816606028302552,0.005226394335313413,0.010522417848437998,0.3695541907278442,0.31443032757714456,0.06437211419353331,0.02315046031426683,0.030755309749576402,0.017842350932782178,0.018556290181198906,4137.0,1838.9,0.3
568,국가평생교육진흥원,0.9237869196133995,0.03963929866482365,0.018451076054406768,0.005885071515719698,0.005185699625799375,0.007051934525851161,0.8760965311650031,0.06253095865737858,0.022979559899923674,0.009809518820798111,0.01101377163063101,0.008700893015497565,0.008868766810767991,7295.0,906.1,0.22
569,이코랜스,1.2360980696821589e-306,1.0,1.5753879377678682e-307,4.632831899823995e-308,3.2964567470241205e-308,9.742340392726329e-308,0.7754302323294171,0.03987535992260518,0.01590398982605415,0.007267926596791263,0.007985017593366334,0.006636348466562736,0.0068063688799325705,3070.0,30.0,1.14
570,잉글리쉬앤,0.8057950252061747,0.04592258951007233,0.021383262303388755,0.006718535226634917,0.005824561730451873,0.008005286237856058,0.7395603701144197,0.08030144656408936,0.027754631815231277,0.011475413475301965,0.013064363283693956,0.010013751735496864,0.01020344203291066,3739.0,56.9,0.51
571,한국기술교육대학교,0.9388345114655803,0.0313925580979598,0.015089736979393274,0.004789357208304413,0.0042812212634253735,0.005612614985336945,0.4761280483863085,0.07295096523035045,0.023575989966532984,0.010387356382295954,0.012251402680481641,0.00898310261506435,0.009356425180704986,7641.0,1652.3,0.63
572,더조은아카데미,5.561383780461468e-307,3.716376612643948e-307,1.0,1.8759504682334987e-307,5.953469650840381e-308,9.1929241191474e-308,0.8960800466209857,0.05198609517093573,0.019487707790490756,0.008297998599609164,0.009249217670310396,0.007388699303755529,0.007510234843912487,3015.0,63.5,0.09
573,인키움,0.7868513670769425,0.04579097925194593,0.01798004654035667,0.005560809420802663,0.004607590421878087,0.007327189105358494,0.12481499883938138,0.1289173740202382,0.5836445165012674,0.04800640436840313,0.0584375573094529,0.028903287952939928,0.027275861008317026,3990.0,73.1,0.36
574,지식과미래,0.10914629654085581,0.08175614455188503,0.04088737681083354,0.013792455102017034,0.007613183526338796,0.6683146274289071,0.1410949266325738,0.13589925411759746,0.12505665008581804,0.11934567897032794,0.24499097547714893,0.04329033104016227,0.046654858705643974,4843.0,126.6,1.84
575,티엠디교육그룹,0.24901928632337605,0.021155333887383176,0.007955785356067292,0.0024340435491248106,0.0020532251936067067,0.003273296174218112,1.0,1.1644306491059367e-307,4.34247566783098e-308,1.844068427205858e-308,2.0565489800387917e-308,1.6397885701058286e-308,1.666956291060799e-308,2956.0,135.4,1.47
576,데이원컴퍼니 레모네이드,0.19682880814301468,0.3648785834898455,0.18338266410734708,0.03116480854084154,0.014009438085512055,0.05250480418294689,0.3394690275937937,0.36575662201545356,0.04553047471097284,0.017212037820721865,0.022076688334195103,0.013682542847581244,0.014218560694417112,3997.0,849.7,0.6900000000000001
577,현대경제연구원,1.0,1.751869866978234e-307,7.011980643187405e-308,2.150079685172404e-308,1.7946882356614373e-308,2.7880967077399004e-308,0.6847661641372117,0.031626542231693804,0.0124629343203213,0.005590642025383044,0.006161211861334709,0.005075686827174365,0.005188756060848453,5751.0,201.0,0.25
578,대교에듀캠프,0.7045143644390965,0.043048021188759625,0.016925928120865772,0.005222618195541259,0.004326590254395253,0.0068704920642806535,1.0,1.7038270702853772e-307,5.68325723092532e-308,2.3512250330457566e-308,2.6907785195081153e-308,2.0418857986612655e-308,2.087609745394028e-308,4221.0,163.8,0.33
