,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,adv topic7,adv topic8,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,dadv topic7,dadv topic8,average_salary,total_sale,turn_over_rate
1504,화승코퍼레이션,0.7395061498487351,0.052771136639775534,0.014607726453908228,0.004130741901353335,0.0035129285841218752,0.004178028297999228,0.005182708170825072,0.0058048120508940254,0.01400614314489947,0.31717305878673374,0.3441557301155823,0.04068948991314442,0.01609338138767639,0.01389078435716757,0.006956915045687091,0.006258244121149805,0.005736983955556004,0.005857470845815185,5521.0,777.3,0.11
1505,에스지씨솔루션,1.0,2.2060549440680784e-307,6.422888645179487e-308,1.811981752476547e-308,1.554825214239181e-308,1.8722998374920613e-308,2.1879618398109847e-308,2.43828970891724e-308,7.575398182008007e-308,0.5648195852137893,0.18322373117497331,0.03945224103784173,0.01697199060501755,0.015389750772215032,0.007680461148835274,0.007139058894826787,0.006714711593129144,0.0068157274677629045,4903.0,2470.6,0.18
1506,조광페인트,0.7343307914444839,0.06541196592956244,0.017365859996212332,0.004853569852731115,0.004137446290618663,0.004984846896781519,0.006035062329088241,0.006762506547519968,0.02180135150592444,1.0,3.4319051483234337e-307,7.36305977169164e-308,3.144829040680609e-308,2.8568875707891923e-308,1.4214261230564867e-308,1.319753904171367e-308,1.240043822691875e-308,1.257972243328341e-308,5789.0,2332.4,0.16
1507,에스티아이,0.7446967085934195,0.15411385775072234,0.025247475445291143,0.006560092539875392,0.005257738528562409,0.006793004338673361,0.008970782862410083,0.0104407600299773,0.017531540557167123,0.6294379511460721,0.19290601864597384,0.04148947717571994,0.018092396460621843,0.016340430681948622,0.008224257389379838,0.007651153616134565,0.007198038756824526,0.007323817903548131,6491.0,2675.7,0.11
1508,티피씨메카트로닉스,0.23867752873666062,0.2618184216835038,0.029395787885668444,0.007057836063206322,0.005631889652730462,0.007445973476652142,0.010362382280579029,0.012825978877443163,0.013476086881420933,1.0,1.1142378556323903e-306,1.559004243484446e-307,5.654785169258576e-308,4.904098230719588e-308,2.3994127507860863e-308,2.148220497508804e-308,1.9648349731945447e-308,1.99471002171142e-308,4496.0,792.6,0.24
1509,일진다이아몬드,3.5169784197649404e-307,2.2211456978211e-307,3.8924561815126855e-307,1.8373908913889706e-307,6.380103729100835e-308,1.0,8.681328540840382e-308,6.40404108711537e-308,1.93369608417313e-308,0.08191002073983539,0.7119666035798063,0.03673920032292047,0.010279320045215357,0.00870721876101323,0.004081104234646073,0.0035379562457600595,0.0031640031144927333,0.003193024207313461,4750.0,616.1,0.16
1510,엔피씨,0.20310904719088824,0.6332202403152527,0.065731508157537,0.012786279699311927,0.009061878745741084,0.014062200168728075,0.02142017639278749,0.02945833955211243,0.011150329777640995,3.4930036905655452e-307,1.0,8.931959981664368e-307,1.6933630192089494e-307,1.184395120216e-307,5.554159782841822e-308,4.395343044611421e-308,3.7139185424685653e-308,3.7727297632104e-308,7270.0,3785.1,0.13
1511,전기초자코리아,0.5429022621227405,0.11261671505803594,0.022754984154904973,0.006017442635532612,0.004876838794124633,0.00622202842852928,0.007917712254095204,0.009343822246451567,0.03127296393285747,0.528113431736671,0.13332355607253446,0.027939159427594278,0.011918743569030199,0.010783210039133398,0.005377125588184071,0.004984235363909416,0.004676777826015331,0.004748698920042472,5852.0,2549.9,1.16
1512,상아프론테크,1.644306495056322e-306,3.276257779898788e-307,7.478832799192481e-308,1.9901693464055967e-308,1.694869166629244e-308,2.091297662569175e-308,2.508761684904481e-308,2.9367971470697737e-308,1.0,0.7576806918712455,0.15592664636595685,0.03376874888110962,0.014676416760091236,0.013290780774517043,0.006670218806399832,0.006207215620283897,0.005841036073805156,0.005938244846590932,5128.0,1327.3,0.13
1513,시너스텍,0.5454190009248634,0.046705314829215826,0.013608139514651226,0.003871449313277876,0.0033273956999638706,0.003942941596016063,0.004748836954739425,0.005295020117825013,0.013852819964138272,0.5705961599169269,0.16330740533189744,0.034125503425317116,0.01448071480567928,0.013105997882610125,0.006516649594449677,0.00603703656610354,0.005663555444390662,0.00574601532486518,5509.0,2356.0,0.19
1514,지엔코,0.10048701769717579,0.05656572862038986,0.07833635540898665,0.5659836772353966,0.04645687821322415,0.04245136282065473,0.026787315348129847,0.016814283202813404,0.0052339236956677245,0.18966188943870427,0.41886051412146963,0.0721687885631206,0.02125900231596272,0.01798637462404134,0.008480078168358083,0.0073730168435046555,0.006621888822805059,0.00667874093311855,4247.0,902.9,0.54
1515,서울화장품,0.1077893167760503,0.08776333412459605,0.10338939487060553,0.020651458368270627,0.011439762509744388,0.020143892307604674,0.10811421629839046,0.04541058067048849,0.005553765870288175,9.216563681731879e-307,1.0,2.403646454660986e-307,7.542337122474559e-308,6.354898862242525e-308,3.0500610108923746e-308,2.665317553429219e-308,2.3963379998944566e-308,2.4291357010567477e-308,4019.0,925.7,0.25
1516,싸이노스,0.05906596751967574,0.04592853625639098,0.05847931932405974,0.012752358840405773,0.0070003919672912765,0.01293740333687682,0.044507672270277965,0.017227354635577393,0.0032975149083534893,0.21293110969190182,0.41601919135386445,0.039250871420606764,0.014291389565667258,0.011975357083127473,0.005983557901541392,0.005293492750635692,0.004797423339909321,0.004902822762808888,4923.0,858.7,0.42
1517,예림임업,0.2902569589356735,0.3812565466217592,0.04342053829966637,0.009869212294816175,0.007495114012778261,0.010784040770657456,0.014088398973791782,0.017698951782610807,0.016833449395540375,0.12421005849403681,0.621264509847022,0.06573191479258522,0.020249933044011903,0.015979439615859892,0.007927695160867766,0.006752342962017657,0.0059597340026938195,0.006102558767719435,4195.0,1293.9,0.26
1518,티센크루프엘리베이터코리아,6.169345098958494e-307,1.0,3.2300410783557015e-307,5.393795046155979e-308,3.591281957459386e-308,6.019583712927457e-308,9.986073657910972e-308,1.7074753645614957e-307,3.3571915581403977e-308,0.47547647331446374,0.18474521306354302,0.03789353777300956,0.016265136149404457,0.014634952622908851,0.007344268252703946,0.006800195952999076,0.006372913597400514,0.006484243441776878,5495.0,6995.1,0.1
1519,솔루엠,0.16165227369468763,0.153873344202961,0.02265968515702855,0.005346626020559302,0.004233958412399105,0.005634504653738783,0.007891838261418177,0.010581453605832875,0.010276637184691188,0.6462845831132924,0.16705988661095053,0.0315905106541554,0.013231511936970907,0.01181658873834825,0.005895816527162427,0.005424452301108753,0.005061703188173139,0.005145571916115459,3288.0,6215.1,0.16
