,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,average_salary,total_sale,turn_over_rate
2264,한국에너지기술연구원,0.10771088121794326,0.7081471230105351,0.05024291509865798,0.006876901684406955,0.010852067276543692,0.015152674389931202,4.689119678220563e-307,3.233160513746627e-307,1.0,2.400939830220838e-307,7.828838994726272e-308,7.365501199825659e-308,9714.0,1983.7,0.27
2265,한국교육학술정보원,0.15020056018915912,0.17776226597007994,0.5537204769986087,0.018281200603572162,0.04567833396664288,0.04113498594719195,0.1271551344451538,0.1927799117259427,0.09669426466503205,0.02983474185574487,0.009420254471150991,0.009818758735156703,6008.0,2281.2,0.23
2266,한국보건산업진흥원,0.14060297898124313,0.2810154197411014,0.05055576173146761,0.007697853010234925,0.011301172917643786,0.018165243769120116,1.0,2.6843043946058847e-307,1.2425639871516445e-307,5.440703631403991e-308,2.2972688113663463e-308,2.3647628760831894e-308,6945.0,8913.9,0.22
2267,특허법인 리앤목,0.17192858145154472,0.6420103239907962,0.024262517195224282,0.005073851090444045,0.006553826566568824,0.008572634298502345,0.9270736430786288,0.035259554298004196,0.020201925410941856,0.009216698434812261,0.004075744325619691,0.004172434451992768,5924.0,466.4,0.18
2268,한국철도기술연구원,1.0,3.0417002056557156e-307,5.967333256446033e-308,1.6137211623311034e-308,1.7960688945840023e-308,2.1413007356155845e-308,0.22771282523562292,0.17988734144457763,0.061809437709311646,0.020267020149082417,0.0078097854920469115,0.007931888527613392,9785.0,1077.6,0.47
2269,해커스어학연구소,0.6610293666139319,0.1263454681477944,0.018141759599611583,0.0044100694825299725,0.005162448431157839,0.006632571256623552,0.4808809112888866,0.10883991828027523,0.04791316579830318,0.01837946053472944,0.007544531136755579,0.007669564747763627,3696.0,255.4,0.55
2270,한국법무보호복지공단,0.544995633579133,0.21332873370477157,0.027040381808094746,0.006311587025072093,0.007581728468302962,0.00968232333986819,0.8326114888910964,0.019262576564845316,0.011764941541146354,0.005317253828638325,0.0023840901506787353,0.0024253069068587685,5650.0,417.9,0.18
2271,한국기계연구원,0.1391395345668329,0.6700729276227163,0.07541822082442964,0.009416192560122228,0.015306970081200596,0.02196595972514655,0.789164415034525,0.042489709500367956,0.025734097189857953,0.011747975157559022,0.005262279724400971,0.005362563278615197,7869.0,1949.8,0.18
2272,한국소비자원,0.2648631754292699,0.5859294805296729,0.027956048427830255,0.005834099250319933,0.007485376036348937,0.010223390803813303,0.6258953467182292,0.027691330306364413,0.016500161021603846,0.007319347668859708,0.0032516738806159145,0.003304979392579343,5779.0,471.4,0.18
2273,한국문화관광연구원,0.13688287092199677,0.292476756697984,0.04870238642586852,0.007085481389000459,0.010101447452306586,0.01900703893725919,0.253127795018181,0.1808121311663667,0.052474883514814545,0.017714933303492095,0.0069961258605207395,0.007094351079978844,6681.0,243.5,0.47
2274,한국표준과학연구원,6.731129036979959e-307,9.491670972143003e-307,1.0,6.239771383461136e-308,1.2942093321807386e-307,1.823053438281975e-307,0.3251409154293422,0.02508737171751072,0.013007533047790672,0.005607468888648694,0.0024084984490560903,0.002459312507928013,8655.0,1737.3,0.25
2275,한국갤럽조사연구소,0.6409454789368121,0.11773886409531936,0.01652777937141664,0.004146245578518717,0.004783484380384493,0.006297578707578224,0.8207706389979867,0.07595775532613887,0.034827525915143896,0.01509723224279119,0.006348211074646348,0.006527298332557419,4742.0,321.2,0.47
2276,한국문화재재단,0.768138268761265,0.04122136369741394,0.008051235837033727,0.002121933177940987,0.0023955924800148007,0.0028281100915143794,3.737279804751524e-307,2.3101296859729346e-307,3.4725275772143143e-307,1.0,2.862208844592384e-307,3.3472770110596047e-307,5961.0,1078.7,0.48
2277,한국산업기술진흥원,0.76253884264944,0.10267311307254262,0.01561680037890878,0.003836361800462216,0.0044947805546552136,0.005581356558172019,0.7072154771760867,0.021953381390643137,0.013222233526419453,0.0058980744462591396,0.0026293728499394665,0.0026727484978089637,7312.0,2000.0,0.18
2278,한국환경정책평가연구원,0.12983492193036023,0.16656944360642156,0.27536596712159406,0.014298910798857442,0.03294096264540877,0.035510433226680356,0.7565717820391685,0.031562945752075314,0.017342078024075717,0.007506174029371067,0.0032574179088922153,0.0033162722731981936,7299.0,415.7,0.51
2279,한국건설기술연구원,0.7722529348027627,0.10410472479090829,0.01626630824522874,0.004059318343621123,0.004715349864780102,0.00585698132367183,0.8429127423641266,0.03859695895499606,0.019114001500768075,0.007643591438018203,0.0032211396671418305,0.0032704278463067883,8193.0,1807.5,0.15
2280,메디헬프라인,0.7586458337751005,0.08136026888519926,0.015204309749723838,0.0040101112084438215,0.004525425755412061,0.005426128180904758,0.39215752492983774,0.27468391277923293,0.07568743888131203,0.02905282812149433,0.01114280747063837,0.011518513199879494,4746.0,88.5,0.53
2281,한국원자력의학원,0.5583606863086503,0.04747879919727751,0.009103669015309578,0.0024033989325426353,0.002706954188626529,0.0032412951099226564,0.7006655790313663,0.032865560770893344,0.020416158163565384,0.009300789020414348,0.004194812279714288,0.004265185463907688,7983.0,2280.7,0.18
2282,한국저작권위원회,0.13436780214681468,0.30758038003044685,0.030173720685827125,0.005217774824643303,0.007209449609738791,0.01105305302234172,0.6825541755423192,0.04149704874698933,0.024133712291461062,0.010598844513306263,0.004677774503907413,0.004756639534235192,7167.0,434.5,0.3
2283,동원엔터프라이즈,1.0,3.674137142229182e-307,6.684123481303821e-308,1.7789170716989603e-308,1.9895225177982085e-308,2.471648702400815e-308,0.24341400144669129,0.4312623171445259,0.1074771867378146,0.032753661950165575,0.011772591814946236,0.012075732601340155,5626.0,872.2,1.39
2284,중소기업기술정보진흥원,1.0,3.1249192233429794e-307,6.158642597990748e-308,1.6310669282723044e-308,1.836607467708865e-308,2.1652953841731284e-308,0.11082043363978437,0.07767381847057028,0.6055436666307433,0.07067801680572156,0.02139549566209894,0.020097777134971916,5938.0,1800.0,0.28
2285,한국해양수산개발원,0.2467375627688377,0.47705841814707967,0.042549656715639095,0.007947738130709035,0.010729078536775962,0.015524270183752839,0.7270747253139587,0.021938764281809978,0.013536642841217732,0.0061194632633045165,0.0027504670558920166,0.002795495602827681,6827.0,380.7,0.3
2286,국토연구원,0.3883089415768196,0.40030209058357713,0.025834076576993686,0.0059307159779350685,0.007118869757344588,0.010018334226042916,0.2775532184868458,0.39732743422219957,0.08977795625530008,0.027395022239280267,0.010463263937423976,0.010609348646085556,8377.0,421.2,0.22
2287,한국건강가정진흥원,0.6638082300658317,0.11371625777829063,0.01643587123388237,0.004029780091199685,0.004730139549048984,0.005948324797310188,0.3086467213750786,0.40771963186167715,0.09500829626815574,0.033053497546463965,0.012252870160559244,0.012607695476505715,4245.0,245.2,0.29
