,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,adv topic7,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,average_salary,total_sale,turn_over_rate
333,인천국제공항공사,0.013376077862348736,0.6448671979217091,0.10111460805062539,0.03250478684084402,0.04146699315658044,0.004791261864059509,0.012217629307584937,0.023364392057122676,0.6860816822899335,0.028300626439373065,0.012036008607034193,0.005185599868911713,0.005486312745981588,0.005953515410297032,0.005183504096116815,8247.0,4904.6,0.14
334,한익스프레스,0.012182198755191477,0.33131539051073244,0.203349833734265,0.045880762919219886,0.04157974879464976,0.003685016120092694,0.01333118933912487,0.022281870572412887,0.9339972120459079,0.025559192799268448,0.010904266613747955,0.004714086500525303,0.0049847636587031325,0.0054018841719210365,0.0047176413466766065,5405.0,6889.9,0.17
335,아름다운가게,2.0146004529762848e-308,1.0,1.5741933140429515e-307,5.703172005738467e-308,5.5200517646674925e-308,9.16950685633519e-309,2.1571865686998823e-308,2.778126264641994e-308,0.7349845585361938,0.09396156747360077,0.02541052265732233,0.008351648145974184,0.009593392454471397,0.01201993241448044,0.008212352688038358,3011.0,352.5,0.55
336,영풍문고,0.012581494104120712,0.6154555325425529,0.10089289433998858,0.03499507299410269,0.04023212009166049,0.004633027031923245,0.011927072796889144,0.019152624521239635,0.7908676458266507,0.03415077161852409,0.013463725273173228,0.005582577401223202,0.006016024754220553,0.006717419068020111,0.005598901174390281,3224.0,1449.0,0.38
337,메르세데스벤츠코리아,0.024086592560718295,0.19503098842645827,0.2127382672361571,0.08141686918740548,0.06075736390291343,0.005573043551986199,0.0327443524907262,0.04161205448589339,0.689933299575789,0.028566787204648413,0.01122995880516019,0.0046400356000034495,0.005002428541585878,0.005596976011481254,0.004644210698698796,6032.0,6100.0,0.17
338,에스지세계물산,0.03210886557914518,0.20240403583487734,0.1755868754559131,0.12300503485885704,0.18617112668277172,0.005881900665087357,0.02325558198198025,0.02941024020668519,0.6622570571083386,0.03839074502047454,0.0140025746977851,0.005363513362995905,0.005876996468127933,0.006755974597839705,0.00531756663150971,5519.0,3096.0,0.32
339,카버코리아,0.11463361500119501,0.10857263912033757,0.0603575297282405,0.04051811544000708,0.031050052719303813,0.012172672905006492,0.03296149937810658,0.014437604967332946,0.7238243388286066,0.10136327879987692,0.026037302770492037,0.007946466358286788,0.009195067268909717,0.011551563809526955,0.007796216687875729,6032.0,4505.1,0.46
340,티웨이항공,0.015083196743109983,0.5842659910300482,0.1601770533944378,0.04309770620347218,0.05306341485735795,0.004790173842758506,0.014314485159199133,0.029483136176440564,0.6500480643489761,0.045075554160608385,0.014527915183937803,0.005300047683656355,0.005917569357160862,0.007011565127346196,0.005269137085083532,4065.0,2144.4,0.15
341,서울문고,0.09520250735320228,0.043227773757951796,0.020022164120662687,0.011774459079965119,0.010834908562996666,0.026861631911852257,0.0068595663812463445,0.0046548389570688275,5.649437849118687e-307,2.1275418477159404e-307,1.9204925579936975e-307,1.0,2.6958521104392166e-307,1.0430185909601988e-307,3.349110054502667e-307,3711.0,692.5,0.33
342,리앤풍한국,0.6914469246087595,0.11748625467428067,0.06115057702273686,0.037957868744312076,0.03404153564370899,0.01762635367090704,0.025663606863394414,0.014626878771900633,0.7960969021038964,0.02662801383614575,0.0111235979303256,0.004732188361068276,0.005032593056819369,0.005501649668749742,0.0047348041904026975,5830.0,118.7,0.35
343,하이네켄코리아,0.011563382041656684,0.4329875143737729,0.15772782875778601,0.04706508197798995,0.03381673030016821,0.00423101615055721,0.014190526974286403,0.017070913332181963,0.908817837079498,0.027314833268721122,0.011309983286559813,0.004862983263813763,0.005178248763669648,0.00567730116494878,0.0048810874214936005,5379.0,1380.2,0.28
344,혜인식품,0.7388856650853473,0.0888486324112595,0.04105973904364873,0.023997988663039885,0.02204592954427963,0.061456957632890226,0.01402882844575149,0.009676259173783416,0.76256499515695,0.037764123804227175,0.013553699543909923,0.0052857296750060765,0.005805399357244668,0.006695279268917434,0.005279600707995268,3751.0,586.3,0.52
345,비엠더블유코리아,7.213671592658309e-308,4.40159410364236e-307,1.0,2.1449179704146456e-307,2.6453690452378966e-307,1.223150383599997e-308,5.720133727236983e-308,9.38966129134878e-308,0.7346595498038485,0.028311029795934934,0.010397956647640384,0.004104505628893362,0.004489364475765137,0.005142112666388413,0.004100349238170032,6032.0,4700.0,0.36
346,롯데쇼핑,0.4042740977958419,0.2259415500479912,0.10933134090083105,0.06609138087413083,0.058267241876423265,0.0697473570031418,0.040927596017231206,0.02541943548440884,0.10201575387554394,0.06432107662109804,0.03776739106381484,0.013594751925487668,0.022333564089365626,0.16669291903749922,0.013504776929029936,4716.0,8400.0,0.46
347,에어부산,0.010191376581716394,0.6812858260654409,0.07041403820163869,0.026139439488114924,0.027196779800453215,0.004776280244295392,0.010398534247289858,0.014049995916051994,0.810284963075133,0.03397182813527473,0.013327527715025562,0.005410833266942411,0.005841247940220969,0.006537968024421456,0.005403938833273197,3940.0,1765.0,0.43
348,한국머스크,0.007563052811313737,0.5520376701876947,0.051979300285581884,0.019139412806064293,0.021230543084670254,0.003270564555525483,0.007396139671286158,0.01067083919392982,0.834725859071245,0.051363242605191387,0.01637490581220256,0.006148114092280543,0.0068742432566781895,0.0081718850210746,0.006156781608264401,5965.0,181.9,0.16
349,올가홀푸드,3.4323657062097993e-308,6.306789296483471e-307,1.0,1.159328692239358e-307,9.566964991495724e-308,1.1187863077462813e-308,4.463046150266365e-308,6.785691687300126e-308,1.0,1.804099416219698e-307,6.425651104034546e-308,2.4931081001878394e-308,2.7428310945592724e-308,3.1650915933491983e-308,2.4947980337772746e-308,3599.0,775.8,0.56
350,인천교통공사,6.545675501905741e-308,4.285729237592896e-307,3.2229912161077927e-307,1.3546245510062905e-307,1.0,1.1638697381344514e-308,3.970294060556155e-308,8.563708956203562e-308,0.6894163479778779,0.045523060048677885,0.015504997894037711,0.005631075944354818,0.006248514686321663,0.007325850111383507,0.0055651712506789896,5594.0,1697.6,0.1
351,유피에스에스씨에스코리아,0.03346517876123649,0.16589844172488227,0.16341870374325443,0.09989473384220005,0.19620302192549538,0.005175372778063856,0.020965900041492742,0.02736037471631229,0.842623578671406,0.03188264672211391,0.012872272677200494,0.005340854975555896,0.0057254826401713045,0.006351332088755285,0.005326023672008046,5084.0,265.5,0.2
352,팬오션,2.310443008145294e-308,1.0,1.8215926040694053e-307,6.557869782093934e-308,6.989668737141112e-308,9.044415170379537e-309,2.2742577040772993e-308,3.4216321788413353e-308,0.6512219777664641,0.035712091468735385,0.011936403290695521,0.004654730172094333,0.005175581441374258,0.006097756510295885,0.004683563890045626,11448.0,4100.0,0.06
353,한일후지코리아,0.01214932752652398,0.7038252987259683,0.15750835799052865,0.04711957877033915,0.03553784367599421,0.004525642998995975,0.014631128294560914,0.01807012740800209,0.09046472685353583,0.07387870606816051,0.19527942959105699,0.01065038904948098,0.01530493996048206,0.026151910608023913,0.009610706636254502,4705.0,1469.6,0.18
354,태웅로직스,0.010902108813194393,0.6460094281125242,0.0847890639198826,0.029771417526593145,0.029724828452420984,0.004943112967462659,0.011571835903116678,0.015346510017381382,0.9285248304718762,0.02635381398006688,0.010210740808933156,0.004080071840821157,0.004418743317297448,0.004970783223752619,0.004066960737277299,6447.0,8669.5,0.13
355,도이치모터스,0.125990049470433,0.12390033112165848,0.06259230391127857,0.03930574037707882,0.03505880826366038,0.023169787277121157,0.025052144608478665,0.01562590421353576,0.46047826236044515,0.16368996815893083,0.030613671129746528,0.008995317340751926,0.010641975089241983,0.013986348986158886,0.008862431416868868,5140.0,1400.0,0.38
356,중소기업유통센터,0.007947477245185344,0.8766358577039485,0.05214539935600314,0.019695510832501217,0.020498038874851132,0.003815025769591041,0.008121078064593584,0.011141612153326281,0.7434307302629691,0.028745859076183395,0.012307932490362345,0.0053605470036257406,0.005659556273075822,0.006124111161606188,0.005365018961758314,6238.0,882.3,0.2
357,밀레코리아,0.008319025842653278,0.6497480387575173,0.07411845787176437,0.022100584279036967,0.02632792195296197,0.002964480440389525,0.007980964141158646,0.014717204357583362,0.49090684451830546,0.02205305970671306,0.008037453900273828,0.003202248622761368,0.003505830246226145,0.004023291931054132,0.0032079483610970632,5335.0,561.3,0.11
358,이스트엔드,0.520074829857392,0.1725737369789232,0.0808027564719156,0.04762942013468064,0.04330896050406859,0.08856119891820662,0.028285935775430454,0.018763161359383013,0.8808213512098669,0.03272783144226471,0.013792661349928844,0.005957852505746421,0.0063159791941753765,0.006880522604424375,0.005964594820269022,4.0,81.3,0.64
359,사노피아벤티스코리아,0.3246900323723122,0.21488321058412296,0.12133925573450116,0.08002885111612429,0.06474213186484268,0.022657303524339582,0.06549156817364198,0.027874365045188206,0.6354134837764929,0.03397758514880283,0.012574169884245326,0.004903175150045112,0.0053549737424444755,0.006123193925883416,0.004872501372470951,6032.0,4383.3,0.31
360,한국공항,0.012883914376631455,0.04735854230740082,0.03374302283562245,0.037135557363369896,0.014910260445236669,0.002425561224206594,0.029799626572849007,0.006664665885832885,0.6781756646985129,0.027087915645874233,0.010008348972345715,0.003962113538868641,0.0043275551365281485,0.0049472480579057605,0.003955722449204664,5227.0,3295.9,0.13
361,키엔스코리아,1.0,2.1743773376902758e-307,1.265713439587011e-307,9.104929191083154e-308,6.949167436501643e-308,2.0461509470925563e-308,7.758277556683643e-308,2.840967514021085e-308,0.17693242219698316,0.10209429410437981,0.17218320491411793,0.03280352001530272,0.05511461612933122,0.06730726777070258,0.02850108256852685,5590.0,2191.2,0.13
362,오피스디포코리아,0.11396211304845225,0.16849802691345966,0.12287597019766633,0.080551520218863,0.16208173184122687,0.007124885183681174,0.026653601556349063,0.030267429381057344,0.6450639380977421,0.03808684221857467,0.013473832807863576,0.00515531929289715,0.005676053063950646,0.006580484311203358,0.005126430942755159,3928.0,1746.8,0.26
363,유니코로지스틱스,0.010989594246571158,0.7569766840233616,0.07612970120377441,0.0285245809902738,0.029077475122485368,0.005256611840688969,0.011380359786658991,0.01494126306636834,0.6586230053224365,0.0496347237717869,0.01649462421024142,0.006414231743592689,0.00713976321149258,0.008443723850689524,0.0064412420851788586,5481.0,4546.5,0.33
364,한국존슨앤드존슨메디칼,0.7595330405454289,0.09313604161768853,0.04610754919956724,0.02807192023911198,0.02639337309207619,0.018180872824997855,0.017240421270752024,0.011336781210377197,0.22305963381749638,0.5643839627763573,0.05833922793501081,0.014308986486739173,0.01905179447687062,0.03436621183264762,0.013872543045572736,5677.0,1168.6,0.88
365,와우벤처스,0.0640986737120485,0.051770871271748134,0.028308950473060625,0.01924573085774009,0.01922586334133091,0.004756922198588894,0.01084969560127197,0.0070154806316473275,1.0,1.1601413049689391e-307,4.692985621899767e-308,1.94817090595951e-308,2.088789924388024e-308,2.312705483594138e-308,1.947721100304803e-308,2128.0,276.1,1.61
366,대구백화점,0.03984097507401813,0.17021126815783133,0.12633056086943656,0.06698319250934147,0.46565184055864006,0.005615788991895277,0.019175494579049625,0.030493083807093625,1.0,1.2596730444321745e-307,5.02721619829149e-308,2.039991713220986e-308,2.194999519389581e-308,2.4449963541841743e-308,2.0308706838409446e-308,3597.0,956.5,0.18
367,우아한청년들,0.30499901813796265,0.20417214240003223,0.10075600872367789,0.06145594568827736,0.0535811528379936,0.04999447127041358,0.03922504439833267,0.02294795283522465,7.904822533937363e-307,4.964919257033259e-307,3.607258829677022e-307,1.1976872124668027e-307,2.1313941270456883e-307,1.0,1.1433111363515181e-307,2964.0,7210.8,1.48
368,교촌에프앤비,0.6274474281351673,0.1424532654328083,0.06999425049550873,0.043017800115246765,0.037373130412323485,0.03665656603793058,0.027098297988598218,0.01595926138241678,0.6682332014263144,0.03001160319990876,0.011318816961055848,0.0044842655957019455,0.004880987341671326,0.00553612589460436,0.004476008004254092,6713.0,3692.5,0.23
369,바바리안모터스,0.011173143945923468,0.5589419789915434,0.08592834413649333,0.03042019417874594,0.035158115857981884,0.0041937061072120346,0.010528353116319238,0.01672601340895409,7.4893863986817e-307,3.939333620891203e-307,1.0,1.3099435830117452e-307,1.7753773797892963e-307,1.8048055330001593e-307,1.0917821752811409e-307,3653.0,8687.5,0.34
370,슈나이더일렉트릭코리아,0.05592580817569426,0.1433261724330217,0.10090834968382716,0.09298795417698083,0.048157086194003246,0.008227157738719773,0.4758797726914139,0.020685343472660968,0.8236388146519779,0.043142807893568925,0.01467127700833713,0.005610181714896397,0.006215963476417096,0.007278419142079357,0.0056071011301611915,6032.0,2124.9,0.23
371,쥴릭파마코리아,0.5476381699554356,0.15000716124829486,0.09575241903245996,0.06591422044511505,0.06505872325894214,0.009837816970362474,0.041582896631836404,0.024208592457553493,0.52902579859392,0.14977008153303367,0.03608025160920088,0.010591786976745121,0.012532821008146266,0.01665217793894826,0.010333657731952158,5642.0,9099.0,0.17
372,소니코리아,0.013481041571985358,0.4375611481016937,0.11633009702603503,0.03636311063864274,0.047029235681330245,0.004394996027822196,0.012256842017130277,0.02402422525250224,0.7993166152539284,0.030780247394285483,0.012395847348876273,0.005148744465961323,0.005520802420861991,0.006126592464942135,0.005137000189251779,6032.0,1500.0,0.5
373,한국엠에스디,0.5939318461464546,0.15658678996718878,0.0787150396523342,0.048158159828506755,0.04467822877884822,0.02811946928299726,0.03045505804865456,0.01935540829501545,0.3981834179421241,0.349792022283736,0.04851833253681858,0.013227881064916801,0.016280598536308564,0.023309082988975754,0.013087845400451145,6032.0,5419.5,0.19
374,이폴리움,0.046911845430111905,0.1439279122362701,0.10433335625321463,0.09555444339688525,0.15908763923568864,0.0059628721974078255,0.022938975685974524,0.0215136062927838,1.0,4.856595978164668e-307,1.185022766461684e-307,3.95093219454731e-308,4.548974858002054e-308,5.717785612268971e-308,3.910140722709309e-308,4458.0,268.6,0.53
375,리레코코리아,0.45127819335199515,0.19513611334028455,0.09873736589673657,0.06138599827867413,0.05725337712958728,0.032594680363480656,0.038324618045004345,0.023296300639292652,0.5995693158519388,0.09027837802434581,0.021025638021106144,0.007410578493099521,0.008544765073891408,0.010765854315108748,0.00743270241504894,4320.0,227.9,0.23
376,장금상선,0.010204892728083713,0.7056661783542119,0.0854132245437758,0.027735113949421145,0.030470414082636333,0.004003982740579509,0.010139699004725073,0.01602997176987144,1.0,1.1439823320090806e-307,4.617330081829685e-308,1.9457893064472597e-308,2.085978638951351e-308,2.3094174546508926e-308,1.9533305233392535e-308,6032.0,2200.0,0.13
377,한화갤러리아,0.05504538614134868,0.1715594282025694,0.1506451106905612,0.17689640443661034,0.13656044748882437,0.006628957015942138,0.031698929005251154,0.027141869653880123,0.7878114537379277,0.02550192415035864,0.010456027738244191,0.00440739636097878,0.00470724014677169,0.005181448093906338,0.00441170334902086,2681.0,3442.0,1.08
378,롯데아사히주류,0.034700619302460635,0.03990454973926936,0.017909055608947705,0.01031068228787419,0.00948162371892675,0.8282467747407591,0.005857621376405147,0.004377933926000711,0.1525979301921679,0.05806002079508105,0.05515378151641105,0.24706622010234355,0.06523311512732706,0.027754581707969257,0.06496400359417383,5932.0,623.1,0.08
379,디에스브이에어앤씨,0.03680077170848327,0.12359796717615926,0.09578882285728998,0.05793173856314514,0.42302295863493233,0.004405636564192596,0.015833358326481608,0.02162602798340787,0.6587156014777875,0.09774408915104732,0.028788649764933987,0.00905673392501496,0.01037481424368085,0.012890260090591039,0.00881155373102701,5187.0,2542.1,0.17
380,씨이오인터내셔널,0.0169257554487696,0.23122064891781127,0.21162799309062397,0.11267342217403657,0.04700820903469086,0.0053106607701698455,0.025063067370334844,0.02128133418739996,1.0,2.478327421292347e-307,8.157823967221919e-308,2.9138091367275097e-308,3.2510706759695983e-308,3.8340121889564566e-308,2.8891866092761713e-308,3971.0,489.6,0.67
381,디에이치엘글로벌포워딩코리아,0.016899816185739047,0.12069870139311241,0.08920422053742888,0.03619508222810613,0.6819796062846364,0.003139593363429973,0.010667334633511704,0.024384517491460495,0.6808187514544599,0.03604860680669941,0.01294126958602234,0.004888081372687445,0.0053732489133832785,0.006202166680121299,0.0048458122928429015,6032.0,4072.2,0.15
382,칼자이스,0.753481669288979,0.09503737689997563,0.04705877985320016,0.028409644780538538,0.025472007752363014,0.021205455430265873,0.018146951292873786,0.011188114701803871,0.6805418440822232,0.06858982717388315,0.020324555575734482,0.007447823940641996,0.008424364349706769,0.010268630985244408,0.007434500260670687,6032.0,2258.0,0.14
383,한국팜비오,0.017069619866440303,0.21350706009766907,0.30077664675408644,0.06810238102013316,0.04519196142056864,0.004948833798998694,0.025890218324510182,0.028603624050634362,0.6741802218711007,0.14130527437775736,0.03537155444738997,0.010286415091694938,0.01199980015100127,0.015264085533754884,0.01006092641457493,5840.0,920.1,0.16
384,일룸,0.031330662409520725,0.17974847175759975,0.16710337412020615,0.3368854389244199,0.0794261990097358,0.006199022689716166,0.04020117020268934,0.026347086261817924,0.43625026782635357,0.09518834373366035,0.019536004902671815,0.006328150770519783,0.00733286785386673,0.009264754714808449,0.006282364759397231,4738.0,3710.3,0.34
385,대원미디어,0.5283056244765981,0.17109229407752202,0.09452119178808017,0.06430261423360181,0.05143087080481033,0.01979880554164604,0.04908481162781687,0.02146378744992473,0.5480363636977201,0.02004126524711584,0.007780602801307201,0.0032071805464411428,0.0034667910530439294,0.003895926818449955,0.003213550626002783,4636.0,2337.9,0.28
386,힐티코리아,0.025998039221783797,0.23831207744746258,0.2977493593380258,0.08267633466573485,0.0832558154035159,0.005654602843573804,0.027188163527790916,0.06055793173092938,0.6758519440798191,0.03061457081410327,0.011494885863559758,0.004631867990882492,0.0050430042506648155,0.005727507803579698,0.004641674230823838,5856.0,932.6,0.1
387,씨티씨바이오,0.7369157679538451,0.09348328039534469,0.043558584863771704,0.025552298788389126,0.023392539201337458,0.05172797905326292,0.01509081412220593,0.01027873562184322,0.6773591584526768,0.07325670323879052,0.020086803837888675,0.007115079862827094,0.008109654888487538,0.010021354487917022,0.007082791599516952,4646.0,1037.4,0.22
388,디에스이엔,0.003830733259857095,0.14651246532800993,0.04335488377107394,0.012109778654309431,0.011356870517898528,0.0013730325284903894,0.004160444822710541,0.0062143601601112744,0.9323468280327868,0.025441955311610243,0.010388778616630918,0.004394050907769073,0.004697570997810001,0.005179179521538435,0.004405621808950824,5589.0,840.4,4.13
389,케어캠프,0.004050876874459801,0.11739667386302965,0.05110565407450206,0.010751827411012764,0.013600928599953634,0.001224036563110128,0.003905615752382508,0.009769325177651179,0.7502441506717181,0.04819116230299932,0.015293941513223198,0.005700232031640125,0.006376619068486197,0.0075879403599715825,0.005699372039768771,4172.0,6907.8,0.27
390,풍림무약,0.015108222158515863,0.5722327166184106,0.1798214270957672,0.06229980531654691,0.05204091042161786,0.004643649822726247,0.01611078850758657,0.024007966342176723,0.8261130152407432,0.031025234878533252,0.013144976076121145,0.005660407055660875,0.005994476876013958,0.006516636738347116,0.005659893039927519,4706.0,789.5,0.28
391,젬백스링크,0.2735005360180127,0.23766699015112674,0.13772007881397547,0.10080941224866553,0.09679122646958577,0.01858887813301651,0.05570699012734752,0.03211320490139342,0.8195170566789385,0.03395845886614389,0.01352263257415729,0.005658252195385483,0.006082297301127077,0.0067678322714411964,0.0056758243204738405,5018.0,1097.2,0.47
392,체리쉬,7.646234914215189e-308,9.059077606527708e-308,4.066761970102044e-308,2.3446014086363564e-308,2.1419716249737303e-308,1.0,1.3336294184335074e-308,9.902132356995846e-309,0.07221642247391033,0.026694872318305876,0.0209958864198984,0.049825905210597994,0.03976213506272986,0.013531246412200654,0.20290069674716354,4750.0,157.6,0.74
393,코레일유통,2.187197344514963e-308,1.0,1.5758932941560324e-307,5.550805852178919e-308,6.216764273162117e-308,9.17590610125523e-309,2.1259075278623867e-308,3.2197035756476723e-308,0.8029004627137255,0.035355996142595124,0.014051301023285397,0.005895666623157593,0.0063407743970633045,0.007057735773522467,0.005923560913848783,4793.0,2074.1,0.87
394,히타치하이테크코리아,0.012812713013167651,0.40512194853341993,0.16818237692074153,0.052642529459394384,0.04403751176147904,0.0038781041428443785,0.013833349121687485,0.0212710029039885,0.7182110028393855,0.037663556914132555,0.013251547813655664,0.005127120999917947,0.005650252439192297,0.006550767277764039,0.005124524301299338,6032.0,1187.4,0.06
395,뮬라,0.6986402356877297,0.09574593470131455,0.0440889686137438,0.02579367372906251,0.02340059257104435,0.08697665449502291,0.015055029962177856,0.01029891023990435,0.20347140907952643,0.1363737284236387,0.2110252145061198,0.015795273038306263,0.01964547605417845,0.025475080863225894,0.014402446878693017,4795.0,418.4,1.08
396,제이씨현시스템,0.03006580391995991,0.21878785869523734,0.35231516381366346,0.08025203686162347,0.15608118000383497,0.005456532981559183,0.022682439007719938,0.05173325763558575,0.9233158523934007,0.034336256685669544,0.01259587462229401,0.00496357852784848,0.005430341426069297,0.006221388408640453,0.0049580319318299,4941.0,1989.7,0.33
397,메틀러토레도코리아,0.032232487392640743,0.1556505919521808,0.17648721992677646,0.15637384403995874,0.09662650038007359,0.005173789901798109,0.026262445965926938,0.025405538362941973,0.9540285489632202,0.0207178277192826,0.00889507246134253,0.003898385707772493,0.004111737876066165,0.004441266265557952,0.003907161006758147,5460.0,649.5,0.24
398,아이씨뱅큐,0.02905938875338873,0.1470596002800864,0.11812105831779476,0.3332479725129899,0.057094810454279235,0.005869131384118304,0.04697279721164426,0.019457392874587108,0.25800390882643476,0.44656038937256376,0.0873771272226793,0.01522656762061281,0.01962806177394641,0.03047711025623596,0.014534748446319684,3344.0,408.1,0.38
399,천일정기화물자동차,0.020417359218835942,0.28673358497454443,0.371865167906036,0.06667211725907506,0.06436576583733426,0.005464179188013021,0.023386712735236525,0.054167007901276674,0.7828727992642226,0.058650198639415035,0.018758101875392216,0.006706965313005032,0.00750267351907978,0.008920050654300161,0.006642262660232135,4146.0,1824.0,0.16
400,파나소닉디바이스세일즈코리아,0.006258993032208081,0.6746238682080651,0.07937312253648623,0.023226625814375856,0.021152782146642585,0.0020084246893545587,0.006626113614578302,0.010447599785154225,0.6218967407485854,0.024127383006898394,0.010157621371863254,0.00439280320820341,0.004657511231922423,0.005070761979870651,0.004403692683968526,6032.0,5871.6,0.15
401,한국애보트,0.2898939589385058,0.2478015614198686,0.14416283388754236,0.10523916900969149,0.10302028727276662,0.018928472149125446,0.05707793387076661,0.03387578345173321,0.08958512727047876,0.04073936729390156,0.03838964771810985,0.03486341438337089,0.7298412511566075,0.029734391521023373,0.03086834761134161,6032.0,2050.5,0.14
402,한국에머슨프로세스매니지먼트,0.7764038009790233,0.08237637876331269,0.04514996163521521,0.029433765693246055,0.03182436736554928,0.006968039607809615,0.016051703653109387,0.011791982302734363,0.6873967248279342,0.08110169702809453,0.022836321722332964,0.008029413098940752,0.009159958679374747,0.011359301175027916,0.007964396228729673,5458.0,2.1,0.06
403,코리아이플랫폼,0.0342003725218572,0.14333924470646256,0.10534496253846388,0.05740279299397112,0.41771505914271556,0.004784144336673913,0.01627609353346465,0.02515041099121622,0.8469633668417323,0.03178846269017497,0.01278050363833895,0.005290886480850398,0.005677723030570693,0.006308125896501778,0.005277513789053265,4820.0,4967.1,0.3
404,투쿨포스쿨,0.008376669254041205,0.5389649176175562,0.0976766793062173,0.02958280231385676,0.023970412085926426,0.0032958237187218145,0.009913318651091586,0.012460359332033856,1.0,1.7074828463392209e-307,6.160618765656517e-308,2.431482386090097e-308,2.668412269101299e-308,3.068333024393521e-308,2.438440316650536e-308,4066.0,705.2,0.42
405,머크,0.012339176595381932,0.4389524693957644,0.11636625605971479,0.03374171964361685,0.042404868644510485,0.004048909430909963,0.011590094448945511,0.02317148828496039,0.9088009715560814,0.03773718843570916,0.014011176851183204,0.005291841310392536,0.005789287004012926,0.0066169842321423126,0.005237127287643841,6032.0,3858.5,0.13
406,케이지케미칼,0.008262306247989197,0.06272302631130129,0.060175913238165527,0.030133321844102848,0.01741989942335341,0.0021758068311793746,0.017000872371576912,0.010866248899975053,0.708072484308191,0.02251811492474654,0.009353740225652947,0.00397863732669945,0.004233749753516873,0.004639877343644193,0.003976058153615102,6098.0,1601.4,0.18
407,뉴트리원,0.011235128182884684,0.5205531567615511,0.14820892525818136,0.03627853041159877,0.04075837026539192,0.0033971326296433927,0.011108273826293853,0.021994124301771886,0.7672108599234702,0.05025121090706993,0.017760653919660814,0.006645701232018881,0.00732429899924703,0.00850759652249113,0.0065705424765079845,5742.0,2686.0,0.25
408,선진로지스틱스,0.03076981954457888,0.2302795725623758,0.16595485860354228,0.27406447125150396,0.06395472982171925,0.008096869544043294,0.04739985410296633,0.024604218589721963,0.8959079821904106,0.023576100927999406,0.009393463670823613,0.0038549497496987947,0.004145457382381923,0.004621692182193027,0.0038411409310146315,4724.0,540.6,0.34
409,디만트코리아,0.7294201130974316,0.1036173680097775,0.051172067568488085,0.03191490897416176,0.027318889269858405,0.024726455439904694,0.02011751174745273,0.01171268589292492,0.27771497800189426,0.4415611923895126,0.06443316769698577,0.01761184169269334,0.023318546191167848,0.04174537809497543,0.017218531415317682,4186.0,209.3,0.39
410,서영이앤티,0.018147150821699144,0.22720231961253856,0.27341081686787555,0.05851828595989811,0.05827103808627632,0.004553066720901582,0.020096425197228138,0.05068436384414655,0.7384677860436595,0.024655201076519827,0.010267279818166598,0.004357260573414118,0.004637881600650845,0.005076473195556247,0.00435991676095994,4367.0,822.9,0.48
411,버버리코리아,6.946093222864142e-308,4.498658801600816e-307,1.0,2.161461088858942e-307,2.653220210399814e-307,1.2175377688789596e-308,5.615187384494985e-308,9.3542598695351e-308,1.0434595827283673e-306,1.0,4.907270200835751e-307,7.757665192413322e-308,1.046143764326742e-307,1.8621508687398316e-307,7.330166940307242e-308,4345.0,2431.1,0.46
412,퀴네앤드나겔,0.017301827354239335,0.20730051592896193,0.27603604449790636,0.061220317635792026,0.04637274822432373,0.004796372329568943,0.024307636534614725,0.03359489914120279,0.8875468446918415,0.024378703038706165,0.010040131216931019,0.00422053992119642,0.00450338836093693,0.004956108270560499,0.004212316271784508,6032.0,3098.4,0.23
413,더블유컨셉코리아,0.015180783038802154,0.04738161678214928,0.03520566780045221,0.05164396574173069,0.017850717943057433,0.0023680994468451696,0.024826866921874035,0.006968477822150677,1.0,3.4436406834636135e-307,1.0229303350197198e-307,3.575077989984425e-308,4.041539656742983e-308,4.912497108026695e-308,3.5343134346655225e-308,5224.0,999.9,0.15
414,한국일본통운,0.008625255054365275,0.67390218884841,0.07005014863083502,0.022417315765516373,0.02687031366050717,0.0031638764104725595,0.00814943979295562,0.014351911770220799,0.19499011995207588,0.28122224647376165,0.10970058817813097,0.013572361720960126,0.017510374669911767,0.026433780401286567,0.012632705491909167,6032.0,1682.3,0.15
415,자안그룹,0.5162686147002725,0.17150993913760693,0.0800014803236378,0.047177280465547554,0.04300433742589382,0.09586611114295128,0.027815319189822947,0.01835691761426725,0.1709823771579291,0.06620273957079748,0.06407702603818842,0.2600154257877598,0.080514604841453,0.032378808244360624,0.07251379744909703,2099.0,495.7,2.04
416,에스엔패션그룹,0.909320897531212,0.031066636293478684,0.01443861795285268,0.008503138669358676,0.007675991123427166,0.020611506455820428,0.00501133645462232,0.003371875519227727,7.522399409312262e-307,3.94039555638756e-307,1.0,1.2073413347562199e-307,1.5606972965746358e-307,1.6334122936968757e-307,1.0101947632235897e-307,3575.0,636.2,0.71
417,롯데상사,3.2145478079852166e-308,1.0,3.799917809041367e-307,1.266513030303059e-307,1.0498348854580568e-307,1.0680057788181626e-308,3.5000184233206874e-308,4.966063625808016e-308,0.8374729379911223,0.03911435710298239,0.013213026419568941,0.005040454395913858,0.005590242535350102,0.006555267074861482,0.005039144079775623,5747.0,5805.7,0.18
