,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,adv topic7,adv topic8,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,dadv topic7,dadv topic8,average_salary,total_sale,turn_over_rate
0,국민건강보험공단,0.0052808255370968785,0.10293691582444645,0.6762364271235807,0.07424346589354403,0.04341855728960152,0.04418637020918263,0.019888174543294578,0.026927228616796552,0.006882034962456749,1.0,3.76735560105658e-307,9.17251730441847e-308,3.834241214532462e-308,1.754403162506562e-308,1.649834013186516e-308,1.666764018478996e-308,1.889072786668088e-308,1.838488158504652e-308,6441,75400.0,0.2
1,근로복지공단,0.0025134133864726264,0.05111293371923043,0.03613054365691502,0.04160567286120238,0.030328473350045224,0.034958428448831964,0.006159001146254766,0.013577967294358272,0.0034103124426718037,0.20065777871999552,0.5646297682277909,0.10027148671654208,0.03207408972251896,0.011972749168215448,0.010606690732623185,0.010586446421367248,0.014135710051410596,0.0138454696447991,5817,9406.2,0.13
2,농협은행,0.2470651618454561,0.5533099284455855,0.010099841177479491,0.09417554795904032,0.024410388154644122,0.02434659481721537,0.007861955200691,0.010405366709702815,0.028325215690185385,1.0,1.540166141439911e-306,1.7716543539975297e-307,6.334674479977914e-308,2.753457083034714e-308,2.5045045771164887e-308,2.5391293770722186e-308,3.1018713107306583e-308,2.968390110808961e-308,6182,13100.0,0.15
3,현대카드,0.006150348397249216,0.13412009010560072,0.03405090780951286,0.17005711973840132,0.3973424919974257,0.07748376257900358,0.010209032039542222,0.026212940864573184,0.008961623555257075,3.1572083423580786e-307,4.878251473154106e-307,5.658999083513182e-307,1.0,1.4282967902416048e-307,1.0159182708330396e-307,9.69397627666707e-308,2.2051641919081944e-307,4.108219321824387e-307,8737,2300.0,0.35
4,중소기업은행,0.00984318095768901,0.19391039127085385,0.20885498786257395,0.1530539986395601,0.12148208571903381,0.0755458238111235,0.029880869705580904,0.07843533769166411,0.012797767908697969,7.369559830237125e-307,1.0,3.7835207739532064e-307,1.0192277695683793e-307,4.3633160298126827e-308,3.7941890115384493e-308,3.896280853568772e-308,5.244689917255303e-308,4.79931463186502e-308,10065,14800.0,0.16
5,국민연금공단,0.011614113859621217,0.5167066200111431,0.005675111721900014,0.07823358765597788,0.014677089751202972,0.018596127395043488,0.003868847052507392,0.005755930605952078,0.022710156834252985,0.08384536958692249,0.2449642500824695,0.14527168762470244,0.02256993003413199,0.008263119100100769,0.006898228499822625,0.00704106185407629,0.010560878754958673,0.009831929372740007,6345,29900.0,0.1
6,현대캐피탈,0.01229123620964209,0.3925746095150185,0.0038218052189014835,0.047078474318176834,0.009877092746309843,0.010667441570483906,0.0027045118534243804,0.00392516870512068,0.029394947738996872,6.021752837701576e-307,1.0,3.936449480543344e-307,1.1578189626591675e-307,4.2114338416254614e-308,3.6802298198203876e-308,3.6881993461835495e-308,5.05692662089147e-308,4.939807685295134e-308,10926,3000.0,0.2
7,국민은행,0.009976685240115678,0.2799734860240203,0.009715510338572304,0.5725788150612533,0.03105474899973145,0.024992796164392445,0.0059442107958989935,0.010237926226521248,0.016806571079352663,0.2048201811231496,0.6012891706839121,0.10228283158318145,0.03129346747764124,0.011822136080778473,0.010434174370619663,0.01046052506721085,0.013992518684640399,0.013604994928866278,11355,21200.0,0.23
8,삼성생명보험,0.012105899689431912,0.6637285904097532,0.00752036154303995,0.12354887592265873,0.02171011852991394,0.021899181614687593,0.005056322549388079,0.008049621480134774,0.018888804512661082,3.545631845500182e-307,6.49910530480366e-307,1.0,1.945929510652052e-307,8.345602830397288e-308,6.128013899376488e-308,6.47202351676238e-308,1.3891360053070905e-307,1.0344326450306892e-307,11975,27100.0,0.07
9,신한은행,0.22119410392899524,0.4877337604949792,0.008101539822450668,0.07907118897161955,0.019516656698066917,0.0206012341551933,0.006128326458028592,0.008224630324464742,0.029536864841965327,0.16536921230715998,0.5813749123809816,0.14304665151667675,0.038996388929436174,0.01384846192708792,0.011942409196222902,0.011960550724462036,0.017027446522524903,0.01643396649544756,11276,21900.0,0.1
10,우리은행,0.010835933780153352,0.21334389559749095,0.2586196595929992,0.16772032146874458,0.13118992886242536,0.0838469109643116,0.033555092741758684,0.08680611401667768,0.014082142975438574,0.6818902132690525,0.13128649836460404,0.02933342423565776,0.011882685983356654,0.00543410613693502,0.005066773108387484,0.0051413367021499205,0.005908945606775733,0.005705743758074943,10406,20400.0,0.09
11,신용보증기금,0.004522482692012215,0.12429545923685732,0.006807580782893946,0.2657440414826775,0.021900880665546733,0.03536827010073802,0.003652823106376689,0.006707656912426874,0.008271937324292029,0.4852474493042659,0.1358795013418543,0.02579984222961567,0.01002593713269205,0.004468343723041543,0.004137137123221726,0.004172990931293195,0.004928302809610995,0.004746826935432568,9488,1100.0,0.25
12,한화생명보험,0.005382575928135253,0.11599071672992177,0.036036965619282206,0.1355803389292506,0.209901770524054,0.07088987169316344,0.009633303601080804,0.027517407273363027,0.0076997098845766575,2.3498371297210413e-307,3.0057844873894084e-307,2.054737427568324e-307,1.468713147269847e-307,3.253275579664173e-307,3.234998621062343e-307,1.0,1.1261651187352877e-307,1.129469424724436e-307,9292,16100.000000000002,0.15
