,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,adv topic7,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,dadv topic7,average_salary,total_sale,turn_over_rate
15,삼성화재해상보험,0.454337903271722,0.07621975294477631,0.016006154066628704,0.004240113395747444,0.0037424887668185023,0.004334277502630389,0.005436210576928365,0.016215964164517777,0.4539869542918441,0.1857423428881419,0.027580677963295323,0.007320246613893512,0.005730367778030842,0.0063744420022445085,0.007287253224974809,0.0058634687842555365,13656.0,22600.0,0.08
16,웰컴저축은행,1.0,3.1493008695850484e-307,6.623539226451566e-308,1.7732659963931114e-308,1.5638538314235213e-308,1.830490867905547e-308,2.244563676174965e-308,7.862843817312965e-308,0.8943027779811504,0.06516954300770836,0.016951324058212338,0.005044206806223487,0.004404179121703249,0.0046675999759740435,0.005002662259426072,0.004457706789602225,5645.0,3957.1,0.26
17,메리츠화재해상보험,0.1319687453355617,0.5852200966204784,0.08466086295118701,0.012083854378249399,0.008692982156585859,0.012537073754249478,0.02882271832446639,0.006595060183767727,0.8902886693591447,0.058384684666221376,0.014708310169719217,0.004329346827091294,0.003778437385452499,0.004019846877098002,0.004348854619043504,0.003837550841880166,8562.0,10100.0,0.25
18,교보생명보험,1.0,4.643655785909749e-307,8.37137133693757e-308,2.1131830860638355e-308,1.810243394165806e-308,2.2506903364434766e-308,2.768688564112695e-308,1.4206549758759215e-307,0.021865467845854126,0.018360840415164573,0.015160031443077817,0.009309928644336586,0.02333108571135802,0.8246355876918333,0.012870999735085003,0.0303932658527781,10001.0,13000.0,0.08
19,롯데카드,0.6570591629578809,0.09633956071705486,0.021185963092393574,0.0057004293476789186,0.005126292608248295,0.005836479372362229,0.007191975297645317,0.021492819773791028,0.6076708507033931,0.09371216338335663,0.0230456908614501,0.006724038908930606,0.00585672991379499,0.006251986654766901,0.0068130188716817525,0.00596245396610318,8325.0,1500.0,0.16
20,한국투자증권,0.1337025994635172,0.22891712569533132,0.19926919708131713,0.023784281184737313,0.014414682095122967,0.02465800585304088,0.0791807121055543,0.0072057478014027005,0.22514147610101004,0.14639415812768636,0.0231111927617962,0.005894979494503986,0.004537412919046981,0.005117130380291555,0.006005962003133108,0.0046679822106743644,16010.0,9900.0,0.15
21,한국산업은행,1.0,3.594148616623806e-307,7.57552728157229e-308,1.9672778947024765e-308,1.7101975199322003e-308,2.0423590929382736e-308,2.5084210234512127e-308,9.963872793151968e-308,0.6642447450939818,0.09130224495886026,0.024417987860885663,0.0073036192090485015,0.0064381507337256255,0.006800642990672906,0.007270153089428603,0.006513919255497123,10264.0,24700.0,0.16
22,삼성카드,0.7993274182199235,0.11593263098957647,0.021101475496462994,0.005324115769838776,0.004560887569292839,0.0056725577663118585,0.006959365197861474,0.041121548990732136,0.6213883803474521,0.1395112245588989,0.026097104968934918,0.007213197315066812,0.0059182147571830305,0.0064745201022927525,0.007267492338963222,0.006049712717808211,14080.0,3200.0,0.13
23,한국자산관리공사,1.0,6.6144406569681455e-307,1.0761801529089225e-307,2.654148774548249e-308,2.2319848660166147e-308,2.904405955935775e-308,3.5289853391449226e-308,8.420057811304873e-308,0.6278947961092592,0.08605775745830603,0.02210665179342746,0.006566988947055935,0.005703155716470459,0.006052543063386476,0.006488979165098769,0.005770923641023041,8352.0,6387.3,0.14
24,비씨카드,0.15923076412677314,0.3079514356933673,0.21837497561302413,0.029971964288857428,0.017570264396596928,0.04423082333072924,0.048148017327312276,0.008548115995063743,0.11927862708202161,0.18439023492716794,0.07056901573378893,0.01421665793013876,0.007806463363280364,0.00938697834086189,0.011423272153348275,0.007932364085303904,10852.0,3500.0,0.11
25,키움증권,0.7963798431164029,0.12208728842657028,0.019826726973492748,0.004956221349743652,0.004232752093003012,0.005147729689449252,0.006773905201731553,0.014431045177485896,0.17230043960337665,0.18177827121343637,0.3520850991153688,0.0770900044181449,0.030515357151727155,0.04629151728286507,0.09362969316721945,0.03207646727445415,13033.0,2600.0,0.17
26,서울보증보험,0.29622280600026296,0.4278129157130969,0.036925263757254544,0.008070969637193481,0.0064507939231663106,0.009078072419074747,0.012031208980505604,0.010500978899282944,0.2236804625618032,0.33488098244249587,0.033345597378983516,0.008296421610444804,0.005920221885571812,0.00671531816750943,0.007753668881715644,0.006017541319495387,6082.0,2600.0,0.23
27,삼성증권,1.467001719311712e-306,3.5124742872493254e-307,7.160239569327539e-308,1.831553549603999e-308,1.602792420977639e-308,1.9607588367785594e-308,2.3273532040141645e-308,1.0,1.0,8.503763232160315e-307,1.3443696198848157e-307,3.4865921071017467e-308,2.6967656633929296e-308,3.0371974982937307e-308,3.544957717893012e-308,2.7820652801252805e-308,13159.0,6500.0,0.13
28,농업협동조합중앙회,0.7510436915781796,0.14513130921062678,0.027707114497915904,0.006908705688905465,0.005900067989280826,0.007246655369514743,0.00907200588593822,0.035884944907987625,0.4957542726082327,0.32890687993306217,0.031766919910012084,0.008602630403708303,0.0066518568074873585,0.00734229536027249,0.008201254169225776,0.0067463842735130215,6082.0,5700.0,0.17
29,삼성카드고객서비스,0.10450736628614259,0.13019000863041386,0.3565509184027035,0.07630728364547162,0.023730556164808618,0.05798711575829226,0.036300950215972703,0.0058806787334254014,0.10019028280578259,0.10364629492444243,0.18043767526160487,0.09493265235810995,0.02081261907776312,0.03289183397876458,0.06344993630054349,0.021324771652506357,5553.0,1079.8,0.2
30,미래에셋대우,1.0,5.454481802887754e-307,9.899262016067011e-308,2.522590415754986e-308,2.1769931618606893e-308,2.556514527385447e-308,3.432826594818774e-308,6.154306857331819e-308,0.46616310307145314,0.1167009344147242,0.01904607772548968,0.005217930012885634,0.004204204959068739,0.004614159895218857,0.0051773468408226895,0.004286567657725835,14057.0,12800.0,0.14
31,한국주택금융공사,0.250553620826759,0.23046465051392012,0.028504611140162422,0.006635773157392384,0.005490863973621326,0.007585928276431089,0.009174171514973689,0.011201000260784895,1.0,5.984102666378428e-307,1.009301232090539e-307,2.819786031803488e-308,2.253725795323102e-308,2.454844883221276e-308,2.7055609837134554e-308,2.27878874709004e-308,8845.0,3800.0,0.42
32,삼성생명서비스손해사정,0.1019860791579682,0.2870544960113669,0.08781898411728067,0.01737972882585421,0.010488770025344757,0.025617091659672613,0.025229147500797845,0.005648324231799753,0.30273698612439665,0.30234164161956956,0.03560925428759752,0.008941303927757861,0.006566427840425063,0.007446196479204579,0.00866806358928354,0.00671116253224531,5887.0,2090.2,0.14
33,현대해상화재보험,0.13768563073651213,0.7809670192035555,0.03687132408188426,0.0070993947413420825,0.005437559577744588,0.008010944635755116,0.011853252609310829,0.006309355700137835,0.15722383073966933,0.238522798386024,0.2272805767211764,0.029295154436073546,0.014090359412073969,0.017615416881885292,0.02274050293498904,0.014322899089711023,11280.0,16700.0,0.1
34,케이비손해사정,0.7783784731815596,0.12807619625673247,0.03129861222409491,0.008716540121858804,0.007904933703105483,0.008913373053605799,0.010548011659852568,0.02616385979919018,0.14016196137633768,0.438893691225854,0.05062162267543534,0.010877459501901398,0.00686852062575479,0.008055628308605093,0.009720333621316279,0.006969859403331498,6082.0,1261.9,0.17
35,오케이저축은행,1.0,4.863288293785378e-307,8.578424976071339e-308,2.151353113573233e-308,1.840089245332893e-308,2.2808635936282117e-308,2.8435713217976162e-308,1.2721990043923617e-307,0.3852740955605562,0.4853710744083659,0.03192084733404838,0.008540714090488913,0.0064713734497728,0.007175248426223038,0.008056566099186355,0.0065578353800770746,5817.0,8892.8,0.38
