,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,average_salary,total_sale,turn_over_rate
17,메리츠화재해상보험,0.744226811983362,0.10742472899392738,0.017717438005409102,0.012007276207392673,0.03828321983955318,0.0698146791932858,0.010525845777069527,1.0,1.0943493496456494e-307,4.576191640615494e-308,1.9679730015743555e-308,1.8267809143155266e-308,1.855245288742801e-308,2.0651316242804833e-308,8562.0,10100.0,0.25
18,교보생명보험,1.0,1.0490085473643967e-307,2.126168338311621e-308,1.764419439801803e-308,2.7559253542821763e-308,3.293695557781071e-308,1.4504640040386756e-307,0.14035437632288134,0.09580197664519345,0.04784849705946733,0.40704231827498505,0.05427241626589439,0.06722492359221782,0.039016822437806575,10001.0,13000.0,0.08
19,롯데카드,0.8361947380322672,0.02638177684366149,0.005745948380505034,0.004888272896608391,0.007179085818016695,0.008205622618876756,0.021732298218308226,0.7107065834133555,0.03221717224707683,0.013635807202821463,0.005802795207110096,0.0053622079804014,0.005464945085686676,0.00610141486976085,8325.0,1500.0,0.16
20,한국투자증권,0.28866443260811486,0.20208484422872777,0.028204370521662574,0.015439723687235936,0.1122632287238608,0.11175680861898211,0.008627098909009624,0.6169916648509698,0.04283757217513814,0.019276392069199587,0.007030045524161661,0.006139760693472067,0.006288566108951427,0.007698616294374723,16010.0,9900.0,0.15
21,한국산업은행,1.0,8.497431170091993e-308,1.8079087665784024e-308,1.5284991334818624e-308,2.2714957432409527e-308,2.6899238908583603e-308,9.732764364174977e-308,0.8398094019969302,0.03854788687350279,0.015870887836834546,0.006973497940842139,0.006535020360984128,0.006603864111349354,0.0072775109311614666,10264.0,24700.0,0.16
22,삼성카드,0.8303125593642157,0.0324148489581685,0.006569543331873132,0.005426759990107054,0.00845346822198676,0.010071057576115086,0.05892258115490917,0.6936692123743814,0.02212839206063736,0.009513283023869397,0.00379056097032751,0.003412699048375977,0.003480861716149875,0.004063823710980629,14080.0,3200.0,0.13
23,한국자산관리공사,0.6680452210959883,0.03671187701418731,0.007128169950048417,0.005816654015836041,0.009374509241632184,0.011136832386522286,0.024641562843074852,0.8582931730717199,0.03335887850486882,0.013653544756723281,0.005942972081322092,0.005544802084251992,0.005592560224237098,0.006228220493309983,8352.0,6387.3,0.14
24,비씨카드,0.17560176066250388,0.18880058115070775,0.018868643092028514,0.00995573343676279,0.03085146741217412,0.027883184242202,0.005350294158253086,0.5856377501779436,0.12677557525546973,0.03680446918436048,0.012058439086307436,0.009989231472272514,0.009767449221285453,0.014439558094668044,10852.0,3500.0,0.11
25,키움증권,0.7198812347031929,0.025602352958890674,0.005285275815713986,0.004354545464775367,0.007091286968201202,0.008449268486491565,0.01667314733498115,0.3197949117239714,0.25127623109373376,0.2036595629093342,0.03153939181858056,0.020415946975142058,0.020282553726993047,0.0480443990541903,13033.0,2600.0,0.17
26,서울보증보험,0.8915148174700152,0.04985173172239909,0.008525870518721512,0.006434783430205903,0.01252984022881382,0.01580146920661692,0.011692320894259707,0.7218010609961086,0.05587066728623786,0.02219970662138472,0.008085065382951515,0.007043908590527895,0.007044932614079483,0.009013471099586912,6082.0,2600.0,0.23
27,삼성증권,1.783396543587861e-306,9.089198245482078e-308,1.8545972040955645e-308,1.6048580384453956e-308,2.345547299021848e-308,2.7930371606781656e-308,1.0,1.0,2.3206992819944394e-307,1.0333377356382187e-307,3.807200670797315e-308,3.3305901508771594e-308,3.4156121875609097e-308,4.1717649791987964e-308,13159.0,6500.0,0.13
28,농업협동조합중앙회,0.6108179933449708,0.027415012031757093,0.005676652427752115,0.004680521141750863,0.0073351505850489185,0.00895649705368887,0.0318496318001959,0.8264662934532824,0.03673579163018782,0.014864604903965288,0.005871158481105272,0.00526559773600303,0.005285624778691684,0.00636476767865831,6082.0,5700.0,0.17
29,삼성카드고객서비스,0.20545050000724072,0.3951870289877319,0.09160136927277172,0.025329978199769426,0.04865203963135085,0.02879956277569281,0.007264020921214491,0.19659474940547325,0.27274063564125106,0.08976979012786551,0.023348942427018838,0.014920800031116167,0.014267101575026458,0.04085066812350994,5553.0,1079.8,0.2
30,미래에셋대우,0.7322902014964023,0.03402283837140688,0.007260092757002889,0.006057623160124351,0.009705303979899741,0.011442600792773863,0.019204820177117898,0.6740045929452964,0.02421687391737943,0.010270038186707499,0.004054614534512201,0.0036395544941902813,0.003694224053437693,0.004364030669909208,14057.0,12800.0,0.14
31,한국주택금융공사,0.4560910015413477,0.03819278006663953,0.006799011671536834,0.005567252815183217,0.009328823222718592,0.011273315461536206,0.012666736464914109,1.0,1.7771871698356444e-307,7.228761930581262e-308,2.9461810077980125e-308,2.67605230818188e-308,2.686454820494228e-308,3.1575171997228797e-308,8845.0,3800.0,0.42
32,삼성생명서비스손해사정,0.17293440366668356,0.18204615146339365,0.017825798040103095,0.00998316511518053,0.02614584709793518,0.022503214864597717,0.005370868876069292,0.820544711265178,0.05560829088740984,0.02365471964577125,0.00851409805866556,0.007410690364755083,0.00748905607490184,0.009405265006169056,5887.0,2090.2,0.14
